timestamp,date,hour,day_of_week,is_weekend,gpu_id,gpu_model,tdp_watts,user,user_role,job_id,job_type,gpu_util,mem_util,power_draw,temperature,node,partition
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-v100-01,V100-32GB,300,idle,none,,idle,1.8,2.6,45.0,38.6,node-v100,gpu-v100
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-v100-02,V100-32GB,300,idle,none,,idle,1.9,6.2,45.0,37.2,node-v100,gpu-v100
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-v100-03,V100-32GB,300,idle,none,,idle,4.6,4.4,45.0,33.0,node-v100,gpu-v100
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,1.3,6.8,45.0,32.6,node-v100,gpu-v100
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-rtx-01,RTX3090,350,phd_choi,PhD,10000.0,llm_training,79.9,50.7,293.6,81.9,node-rtx,gpu-rtx
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-rtx-02,RTX3090,350,undergrad_lim,Undergrad,10000.0,nlp_finetuning,69.9,44.8,265.6,74.5,node-rtx,gpu-rtx
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,4.9,5.1,52.5,36.2,node-rtx,gpu-rtx
2024-01-17 07:00:00,2024-01-17,7,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,2.2,4.5,52.5,33.7,node-rtx,gpu-rtx
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-a100-01,A100-80GB,400,idle,none,,idle,4.5,6.6,60.0,32.2,node-a100,gpu-a100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-a100-02,A100-80GB,400,idle,none,,idle,4.2,7.2,60.0,32.6,node-a100,gpu-a100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-a100-03,A100-80GB,400,ms_jung,Masters,10000.0,cv_training,68.5,51.1,299.1,77.7,node-a100,gpu-a100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-a100-04,A100-80GB,400,idle,none,,idle,0.0,7.3,60.0,21.7,node-a100,gpu-a100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-v100-01,V100-32GB,300,phd_choi,PhD,10000.0,cv_training,80.3,53.0,252.6,86.6,node-v100,gpu-v100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-v100-02,V100-32GB,300,idle,none,,idle,0.0,6.4,45.0,30.7,node-v100,gpu-v100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-v100-03,V100-32GB,300,ms_jung,Masters,10000.0,llm_training,89.9,62.8,275.8,87.3,node-v100,gpu-v100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-v100-04,V100-32GB,300,phd_lee,PhD,10000.0,nlp_finetuning,82.0,55.6,256.7,86.7,node-v100,gpu-v100
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-rtx-01,RTX3090,350,idle,none,,idle,5.2,0.7,52.5,32.1,node-rtx,gpu-rtx
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-rtx-02,RTX3090,350,prof_kim,PI,10000.0,llm_training,67.4,47.6,258.7,75.4,node-rtx,gpu-rtx
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,1.5,6.2,52.5,32.4,node-rtx,gpu-rtx
2024-01-17 08:00:00,2024-01-17,8,2,False,gpu-rtx-04,RTX3090,350,prof_kim,PI,10000.0,cv_training,80.5,55.8,295.4,87.9,node-rtx,gpu-rtx
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-a100-01,A100-80GB,400,phd_park,PhD,10000.0,cv_training,78.1,55.0,329.9,84.2,node-a100,gpu-a100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-a100-02,A100-80GB,400,phd_park,PhD,10000.0,interactive,0.0,0.0,80.0,35.4,node-a100,gpu-a100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-a100-03,A100-80GB,400,prof_kim,PI,10000.0,cv_training,75.2,54.4,320.5,84.6,node-a100,gpu-a100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-a100-04,A100-80GB,400,visitor_chen,Visitor,10000.0,interactive,7.7,7.5,104.7,40.4,node-a100,gpu-a100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-v100-01,V100-32GB,300,phd_choi,PhD,10000.0,cv_training,68.4,56.3,224.2,75.5,node-v100,gpu-v100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-v100-02,V100-32GB,300,phd_lee,PhD,10000.0,hyperparameter,43.5,30.9,164.5,63.2,node-v100,gpu-v100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-v100-03,V100-32GB,300,prof_kim,PI,10000.0,inference_test,7.9,13.9,79.0,31.4,node-v100,gpu-v100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-v100-04,V100-32GB,300,phd_park,PhD,10000.0,inference_test,34.4,22.1,142.6,52.6,node-v100,gpu-v100
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-rtx-01,RTX3090,350,prof_kim,PI,10000.0,llm_training,83.6,58.3,304.2,92.3,node-rtx,gpu-rtx
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-rtx-02,RTX3090,350,prof_kim,PI,10000.0,nlp_finetuning,79.7,53.1,293.1,85.2,node-rtx,gpu-rtx
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,0.9,2.6,52.5,36.9,node-rtx,gpu-rtx
2024-01-17 09:00:00,2024-01-17,9,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,3.6,3.3,52.5,35.0,node-rtx,gpu-rtx
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-a100-01,A100-80GB,400,phd_lee,PhD,10000.0,cv_training,67.0,55.2,294.3,76.1,node-a100,gpu-a100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-a100-02,A100-80GB,400,phd_park,PhD,10000.0,hyperparameter,15.6,1.7,129.9,40.0,node-a100,gpu-a100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-a100-03,A100-80GB,400,ms_jung,Masters,10000.0,inference_test,33.0,18.8,185.5,53.2,node-a100,gpu-a100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-a100-04,A100-80GB,400,prof_kim,PI,10000.0,llm_training,78.0,46.9,329.6,87.3,node-a100,gpu-a100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-v100-01,V100-32GB,300,ms_jung,Masters,10000.0,inference_test,19.3,10.1,106.2,40.5,node-v100,gpu-v100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-v100-02,V100-32GB,300,idle,none,,idle,3.1,7.3,45.0,37.0,node-v100,gpu-v100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-v100-03,V100-32GB,300,phd_park,PhD,10000.0,inference_test,17.7,12.4,102.5,39.3,node-v100,gpu-v100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,3.0,2.3,45.0,31.8,node-v100,gpu-v100
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-rtx-01,RTX3090,350,phd_choi,PhD,10000.0,nlp_finetuning,50.8,35.2,212.2,63.0,node-rtx,gpu-rtx
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-rtx-02,RTX3090,350,idle,none,,idle,2.9,7.1,52.5,34.0,node-rtx,gpu-rtx
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,8.0,7.4,52.5,36.2,node-rtx,gpu-rtx
2024-01-17 10:00:00,2024-01-17,10,2,False,gpu-rtx-04,RTX3090,350,prof_kim,PI,10000.0,cv_training,81.8,63.8,299.0,90.3,node-rtx,gpu-rtx
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-a100-01,A100-80GB,400,undergrad_oh,Undergrad,10000.0,llm_training,97.4,72.4,391.7,93.8,node-a100,gpu-a100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-a100-02,A100-80GB,400,idle,none,,idle,3.5,4.7,60.0,35.8,node-a100,gpu-a100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-a100-03,A100-80GB,400,ms_jung,Masters,10000.0,nlp_finetuning,48.8,30.3,236.2,67.5,node-a100,gpu-a100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-a100-04,A100-80GB,400,phd_choi,PhD,10000.0,llm_training,79.1,52.6,333.1,90.7,node-a100,gpu-a100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-v100-01,V100-32GB,300,idle,none,,idle,3.6,5.3,45.0,31.4,node-v100,gpu-v100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-v100-02,V100-32GB,300,phd_lee,PhD,10000.0,hyperparameter,55.9,35.2,194.2,68.9,node-v100,gpu-v100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-v100-03,V100-32GB,300,ms_jung,Masters,10000.0,llm_training,66.9,46.1,220.6,78.7,node-v100,gpu-v100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-v100-04,V100-32GB,300,prof_kim,PI,10000.0,nlp_finetuning,63.4,40.8,212.2,76.4,node-v100,gpu-v100
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-rtx-01,RTX3090,350,phd_park,PhD,10000.0,llm_training,91.5,66.4,326.3,92.0,node-rtx,gpu-rtx
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-rtx-02,RTX3090,350,idle,none,,idle,5.4,5.2,52.5,36.0,node-rtx,gpu-rtx
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-rtx-03,RTX3090,350,phd_choi,PhD,10000.0,nlp_finetuning,71.2,50.8,269.4,82.2,node-rtx,gpu-rtx
2024-01-17 11:00:00,2024-01-17,11,2,False,gpu-rtx-04,RTX3090,350,phd_choi,PhD,10000.0,llm_training,87.1,62.3,314.0,92.7,node-rtx,gpu-rtx
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-a100-01,A100-80GB,400,ms_jung,Masters,10000.0,interactive,8.7,2.3,107.9,38.1,node-a100,gpu-a100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-a100-02,A100-80GB,400,ms_han,Masters,10000.0,interactive,0.0,7.3,80.0,29.3,node-a100,gpu-a100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-a100-03,A100-80GB,400,undergrad_lim,Undergrad,10000.0,nlp_finetuning,65.9,39.1,290.9,78.6,node-a100,gpu-a100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-a100-04,A100-80GB,400,phd_lee,PhD,10000.0,llm_training,88.0,60.0,361.7,87.7,node-a100,gpu-a100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-v100-01,V100-32GB,300,phd_choi,PhD,10000.0,nlp_finetuning,64.5,44.0,214.8,74.6,node-v100,gpu-v100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-v100-02,V100-32GB,300,phd_park,PhD,10000.0,nlp_finetuning,67.6,41.7,222.2,81.9,node-v100,gpu-v100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-v100-03,V100-32GB,300,phd_park,PhD,10000.0,cv_training,72.5,43.0,234.1,84.1,node-v100,gpu-v100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-v100-04,V100-32GB,300,ms_jung,Masters,10000.0,cv_training,83.6,65.7,260.6,88.2,node-v100,gpu-v100
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-rtx-01,RTX3090,350,idle,none,,idle,2.1,9.5,52.5,33.6,node-rtx,gpu-rtx
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-rtx-02,RTX3090,350,phd_choi,PhD,10000.0,hyperparameter,42.6,27.3,189.2,60.0,node-rtx,gpu-rtx
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,5.1,1.0,52.5,32.7,node-rtx,gpu-rtx
2024-01-17 12:00:00,2024-01-17,12,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,5.8,4.0,52.5,38.7,node-rtx,gpu-rtx
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-a100-01,A100-80GB,400,phd_park,PhD,10000.0,hyperparameter,34.3,22.6,189.8,62.0,node-a100,gpu-a100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-a100-02,A100-80GB,400,ms_han,Masters,10000.0,interactive,28.7,20.7,172.0,48.3,node-a100,gpu-a100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-a100-03,A100-80GB,400,ms_jung,Masters,10000.0,interactive,11.2,9.0,115.7,34.1,node-a100,gpu-a100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-a100-04,A100-80GB,400,phd_park,PhD,10000.0,nlp_finetuning,60.8,46.7,274.6,76.7,node-a100,gpu-a100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-v100-01,V100-32GB,300,ms_jung,Masters,10000.0,cv_training,68.1,49.9,223.4,76.7,node-v100,gpu-v100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-v100-02,V100-32GB,300,undergrad_oh,Undergrad,10000.0,llm_training,81.9,54.3,256.6,89.4,node-v100,gpu-v100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-v100-03,V100-32GB,300,phd_park,PhD,10000.0,inference_test,1.4,3.0,63.4,32.2,node-v100,gpu-v100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,2.6,8.7,45.0,27.1,node-v100,gpu-v100
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-rtx-01,RTX3090,350,idle,none,,idle,0.0,3.5,52.5,32.1,node-rtx,gpu-rtx
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-rtx-02,RTX3090,350,ms_jung,Masters,10000.0,llm_training,74.4,54.4,278.4,83.2,node-rtx,gpu-rtx
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-rtx-03,RTX3090,350,undergrad_lim,Undergrad,10000.0,llm_training,92.8,62.8,329.9,93.8,node-rtx,gpu-rtx
2024-01-17 13:00:00,2024-01-17,13,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,4.6,2.3,52.5,26.8,node-rtx,gpu-rtx
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-a100-01,A100-80GB,400,ms_han,Masters,10000.0,cv_training,77.6,58.6,328.2,78.2,node-a100,gpu-a100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-a100-02,A100-80GB,400,phd_lee,PhD,10000.0,nlp_finetuning,63.2,48.5,282.1,73.9,node-a100,gpu-a100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-a100-03,A100-80GB,400,phd_park,PhD,10000.0,cv_training,88.7,60.1,363.8,87.2,node-a100,gpu-a100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-a100-04,A100-80GB,400,undergrad_oh,Undergrad,10000.0,nlp_finetuning,54.7,46.9,255.1,72.6,node-a100,gpu-a100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-v100-01,V100-32GB,300,ms_jung,Masters,10000.0,cv_training,78.9,52.0,249.4,84.6,node-v100,gpu-v100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-v100-02,V100-32GB,300,idle,none,,idle,1.6,5.1,45.0,28.9,node-v100,gpu-v100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-v100-03,V100-32GB,300,idle,none,,idle,0.9,6.0,45.0,32.5,node-v100,gpu-v100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-v100-04,V100-32GB,300,phd_park,PhD,10000.0,hyperparameter,38.1,25.2,151.5,58.7,node-v100,gpu-v100
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-rtx-01,RTX3090,350,visitor_wang,Visitor,10000.0,hyperparameter,38.7,27.5,178.3,49.5,node-rtx,gpu-rtx
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-rtx-02,RTX3090,350,ms_han,Masters,10000.0,llm_training,85.2,50.5,308.5,86.0,node-rtx,gpu-rtx
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-rtx-03,RTX3090,350,phd_lee,PhD,10000.0,cv_training,69.5,46.2,264.6,80.7,node-rtx,gpu-rtx
2024-01-17 14:00:00,2024-01-17,14,2,False,gpu-rtx-04,RTX3090,350,phd_park,PhD,10000.0,llm_training,87.2,62.6,314.2,90.1,node-rtx,gpu-rtx
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-a100-01,A100-80GB,400,visitor_wang,Visitor,10000.0,cv_training,82.6,50.0,344.5,87.1,node-a100,gpu-a100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-a100-02,A100-80GB,400,phd_choi,PhD,10000.0,nlp_finetuning,75.1,55.2,320.3,87.5,node-a100,gpu-a100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-a100-03,A100-80GB,400,phd_park,PhD,10000.0,nlp_finetuning,50.3,33.9,241.0,74.5,node-a100,gpu-a100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-a100-04,A100-80GB,400,phd_lee,PhD,10000.0,interactive,0.0,0.0,80.0,25.8,node-a100,gpu-a100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-v100-01,V100-32GB,300,phd_lee,PhD,10000.0,cv_training,73.9,42.0,237.4,83.6,node-v100,gpu-v100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-v100-02,V100-32GB,300,phd_lee,PhD,10000.0,llm_training,97.2,67.2,293.3,98.6,node-v100,gpu-v100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-v100-03,V100-32GB,300,idle,none,,idle,2.9,6.5,45.0,35.7,node-v100,gpu-v100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,1.4,4.4,45.0,33.7,node-v100,gpu-v100
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-rtx-01,RTX3090,350,phd_park,PhD,10000.0,cv_training,77.3,56.6,286.3,81.9,node-rtx,gpu-rtx
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-rtx-02,RTX3090,350,idle,none,,idle,1.8,3.5,52.5,28.7,node-rtx,gpu-rtx
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,4.4,2.6,52.5,32.3,node-rtx,gpu-rtx
2024-01-17 15:00:00,2024-01-17,15,2,False,gpu-rtx-04,RTX3090,350,phd_choi,PhD,10000.0,llm_training,75.9,50.6,282.7,83.7,node-rtx,gpu-rtx
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-a100-01,A100-80GB,400,phd_park,PhD,10000.0,llm_training,92.6,77.7,376.2,88.9,node-a100,gpu-a100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-a100-02,A100-80GB,400,idle,none,,idle,2.6,5.8,60.0,30.0,node-a100,gpu-a100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-a100-03,A100-80GB,400,undergrad_oh,Undergrad,10000.0,interactive,18.5,8.6,139.2,43.4,node-a100,gpu-a100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-a100-04,A100-80GB,400,phd_park,PhD,10000.0,hyperparameter,34.8,22.6,191.3,57.2,node-a100,gpu-a100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-v100-01,V100-32GB,300,idle,none,,idle,0.9,5.1,45.0,25.2,node-v100,gpu-v100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-v100-02,V100-32GB,300,phd_lee,PhD,10000.0,inference_test,4.1,4.8,69.9,29.9,node-v100,gpu-v100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-v100-03,V100-32GB,300,idle,none,,idle,1.9,6.0,45.0,29.6,node-v100,gpu-v100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,4.6,5.4,45.0,34.6,node-v100,gpu-v100
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-rtx-01,RTX3090,350,ms_han,Masters,10000.0,llm_training,97.4,69.8,342.7,102.8,node-rtx,gpu-rtx
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-rtx-02,RTX3090,350,prof_kim,PI,10000.0,llm_training,94.1,63.3,333.5,99.8,node-rtx,gpu-rtx
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-rtx-03,RTX3090,350,prof_kim,PI,10000.0,hyperparameter,42.8,35.5,189.8,61.3,node-rtx,gpu-rtx
2024-01-17 16:00:00,2024-01-17,16,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,6.6,7.2,52.5,36.2,node-rtx,gpu-rtx
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-a100-01,A100-80GB,400,phd_park,PhD,10000.0,llm_training,85.7,63.5,354.3,91.9,node-a100,gpu-a100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-a100-02,A100-80GB,400,undergrad_lim,Undergrad,10000.0,nlp_finetuning,61.7,38.9,277.4,78.3,node-a100,gpu-a100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-a100-03,A100-80GB,400,phd_choi,PhD,10000.0,cv_training,74.5,57.2,318.6,83.3,node-a100,gpu-a100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-a100-04,A100-80GB,400,ms_han,Masters,10000.0,nlp_finetuning,63.5,42.8,283.1,77.5,node-a100,gpu-a100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-v100-01,V100-32GB,300,prof_kim,PI,10000.0,hyperparameter,29.2,20.4,130.0,52.9,node-v100,gpu-v100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-v100-02,V100-32GB,300,phd_lee,PhD,10000.0,hyperparameter,50.0,39.4,179.9,63.0,node-v100,gpu-v100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-v100-03,V100-32GB,300,phd_park,PhD,10000.0,nlp_finetuning,44.6,25.2,167.0,61.4,node-v100,gpu-v100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-v100-04,V100-32GB,300,phd_park,PhD,10000.0,nlp_finetuning,61.4,43.2,207.4,69.8,node-v100,gpu-v100
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-rtx-01,RTX3090,350,visitor_chen,Visitor,10000.0,llm_training,80.1,64.5,294.2,82.6,node-rtx,gpu-rtx
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-rtx-02,RTX3090,350,phd_park,PhD,10000.0,interactive,15.9,13.7,114.4,37.6,node-rtx,gpu-rtx
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-rtx-03,RTX3090,350,phd_choi,PhD,10000.0,nlp_finetuning,60.5,54.4,239.3,71.1,node-rtx,gpu-rtx
2024-01-17 17:00:00,2024-01-17,17,2,False,gpu-rtx-04,RTX3090,350,phd_park,PhD,10000.0,hyperparameter,44.0,23.9,193.2,56.0,node-rtx,gpu-rtx
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-a100-01,A100-80GB,400,phd_park,PhD,10000.0,nlp_finetuning,58.1,35.1,266.1,73.5,node-a100,gpu-a100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-a100-02,A100-80GB,400,prof_kim,PI,10000.0,inference_test,7.2,2.6,103.0,35.9,node-a100,gpu-a100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-a100-03,A100-80GB,400,phd_park,PhD,10000.0,llm_training,99.0,71.5,396.9,99.7,node-a100,gpu-a100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-a100-04,A100-80GB,400,phd_choi,PhD,10000.0,cv_training,77.1,49.9,326.9,84.6,node-a100,gpu-a100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-v100-01,V100-32GB,300,undergrad_oh,Undergrad,10000.0,cv_training,86.0,60.1,266.5,91.1,node-v100,gpu-v100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-v100-02,V100-32GB,300,prof_kim,PI,10000.0,llm_training,88.3,50.4,271.9,87.0,node-v100,gpu-v100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-v100-03,V100-32GB,300,phd_lee,PhD,10000.0,interactive,3.9,0.0,69.5,29.2,node-v100,gpu-v100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-v100-04,V100-32GB,300,undergrad_lim,Undergrad,10000.0,llm_training,92.5,64.8,282.0,94.1,node-v100,gpu-v100
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-rtx-01,RTX3090,350,idle,none,,idle,0.5,4.9,52.5,22.5,node-rtx,gpu-rtx
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-rtx-02,RTX3090,350,undergrad_oh,Undergrad,10000.0,llm_training,83.4,58.7,303.4,89.1,node-rtx,gpu-rtx
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-rtx-03,RTX3090,350,phd_lee,PhD,10000.0,llm_training,69.4,49.7,264.2,75.4,node-rtx,gpu-rtx
2024-01-17 18:00:00,2024-01-17,18,2,False,gpu-rtx-04,RTX3090,350,phd_choi,PhD,10000.0,nlp_finetuning,51.9,36.6,215.3,63.9,node-rtx,gpu-rtx
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-a100-01,A100-80GB,400,ms_han,Masters,10000.0,llm_training,86.9,65.5,358.0,92.7,node-a100,gpu-a100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-a100-02,A100-80GB,400,idle,none,,idle,8.5,3.6,60.0,36.7,node-a100,gpu-a100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-a100-03,A100-80GB,400,prof_kim,PI,10000.0,llm_training,100.0,77.4,400.0,94.1,node-a100,gpu-a100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-a100-04,A100-80GB,400,phd_choi,PhD,10000.0,cv_training,75.0,56.0,319.9,81.4,node-a100,gpu-a100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-v100-01,V100-32GB,300,phd_choi,PhD,10000.0,cv_training,82.3,53.4,257.5,87.0,node-v100,gpu-v100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-v100-02,V100-32GB,300,idle,none,,idle,3.6,6.1,45.0,29.8,node-v100,gpu-v100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-v100-03,V100-32GB,300,idle,none,,idle,1.8,1.7,45.0,34.4,node-v100,gpu-v100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-v100-04,V100-32GB,300,idle,none,,idle,2.3,5.9,45.0,35.9,node-v100,gpu-v100
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-rtx-01,RTX3090,350,phd_lee,PhD,10000.0,interactive,11.9,8.7,103.4,42.1,node-rtx,gpu-rtx
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-rtx-02,RTX3090,350,idle,none,,idle,3.6,3.9,52.5,35.7,node-rtx,gpu-rtx
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-rtx-03,RTX3090,350,idle,none,,idle,5.5,2.3,52.5,38.4,node-rtx,gpu-rtx
2024-01-17 19:00:00,2024-01-17,19,2,False,gpu-rtx-04,RTX3090,350,idle,none,,idle,3.7,5.6,52.5,35.6,node-rtx,gpu-rtx
2024-01-17 20:00:00,2024-01-17,20,2,False,gpu-a100-01,A100-80GB,400,ms_han,Masters,10000.0,cv_training,71.2,42.5,307.9,76.9,node-a100,gpu-a100
2024-01-17 20:00:00,2024-01-17,20,2,False,gpu-a100-02,A100-80GB,400,ms_jung,Masters,10000.0,cv_training,80.7,62.4,338.1,90.5,node-a100,gpu-a100
