timestamp,gpu_id,gpu_util_pct,power_watt,job_type,cost_per_hr
2024-01-07 10:00:00,gpu-04,69.3,506.4,inference,3.2
2024-01-07 10:00:00,gpu-05,81.3,584.2,training,3.2
2024-01-07 10:00:00,gpu-06,91.7,646.1,training,3.2
2024-01-07 10:00:00,gpu-07,59.1,447.4,inference,3.2
2024-01-07 10:00:00,gpu-08,56.6,448.4,inference,3.2
2024-01-07 11:00:00,gpu-01,56.4,449.5,inference,3.2
2024-01-07 11:00:00,gpu-02,66.3,502.6,inference,3.2
2024-01-07 11:00:00,gpu-03,93.0,644.1,training,3.2
2024-01-07 11:00:00,gpu-04,78.2,593.4,training,3.2
2024-01-07 11:00:00,gpu-05,75.7,550.8,training,3.2
2024-01-07 11:00:00,gpu-06,69.1,530.5,inference,3.2
2024-01-07 11:00:00,gpu-07,90.8,660.5,training,3.2
2024-01-07 11:00:00,gpu-08,74.1,545.5,training,3.2
2024-01-07 12:00:00,gpu-01,74.9,558.5,training,3.2
2024-01-07 12:00:00,gpu-02,62.4,468.9,inference,3.2
2024-01-07 12:00:00,gpu-03,68.3,512.3,inference,3.2
2024-01-07 12:00:00,gpu-04,57.8,459.9,inference,3.2
2024-01-07 12:00:00,gpu-05,57.8,455.1,inference,3.2
2024-01-07 12:00:00,gpu-06,71.4,541.1,training,3.2
2024-01-07 12:00:00,gpu-07,87.4,622.3,training,3.2
2024-01-07 12:00:00,gpu-08,82.7,609.5,training,3.2
2024-01-07 13:00:00,gpu-01,85.8,608.4,training,3.2
2024-01-07 13:00:00,gpu-02,90.0,646.4,training,3.2
2024-01-07 13:00:00,gpu-03,76.6,558.3,training,3.2
2024-01-07 13:00:00,gpu-04,56.5,431.1,inference,3.2
2024-01-07 13:00:00,gpu-05,60.1,475.6,inference,3.2
2024-01-07 13:00:00,gpu-06,57.2,426.1,inference,3.2
2024-01-07 13:00:00,gpu-07,93.9,657.4,training,3.2
2024-01-07 13:00:00,gpu-08,67.2,499.3,inference,3.2
2024-01-07 14:00:00,gpu-01,64.2,504.6,inference,4.1
2024-01-07 14:00:00,gpu-02,88.9,644.0,training,4.1
2024-01-07 14:00:00,gpu-03,71.9,526.4,training,4.1
2024-01-07 14:00:00,gpu-04,83.5,592.3,training,4.1
2024-01-07 14:00:00,gpu-05,87.7,623.9,training,4.1
2024-01-07 14:00:00,gpu-06,91.1,636.9,training,4.1
2024-01-07 14:00:00,gpu-07,87.3,640.8,training,4.1
2024-01-07 14:00:00,gpu-08,81.4,575.2,training,4.1
2024-01-07 15:00:00,gpu-01,58.1,475.2,inference,4.1
2024-01-07 15:00:00,gpu-02,61.7,481.6,inference,4.1
2024-01-07 15:00:00,gpu-03,86.2,625.8,training,4.1
2024-01-07 15:00:00,gpu-04,56.7,449.9,inference,4.1
2024-01-07 15:00:00,gpu-05,65.6,484.7,inference,4.1
2024-01-07 15:00:00,gpu-06,83.6,612.7,training,4.1
2024-01-07 15:00:00,gpu-07,85.4,615.4,training,4.1
2024-01-07 15:00:00,gpu-08,75.4,547.5,training,4.1
2024-01-07 16:00:00,gpu-01,69.8,535.5,inference,4.1
2024-01-07 16:00:00,gpu-02,73.5,556.1,training,4.1
2024-01-07 16:00:00,gpu-03,91.8,663.5,training,4.1
2024-01-07 16:00:00,gpu-04,89.5,648.2,training,4.1
2024-01-07 16:00:00,gpu-05,66.0,497.2,inference,4.1
2024-01-07 16:00:00,gpu-06,68.8,524.5,inference,4.1
2024-01-07 16:00:00,gpu-07,68.4,527.4,inference,4.1
2024-01-07 16:00:00,gpu-08,77.5,578.8,training,4.1
2024-01-07 17:00:00,gpu-01,92.9,634.8,training,4.1
2024-01-07 17:00:00,gpu-02,61.5,476.1,inference,4.1
2024-01-07 17:00:00,gpu-03,86.4,614.3,training,4.1
2024-01-07 17:00:00,gpu-04,56.0,459.3,inference,4.1
2024-01-07 17:00:00,gpu-05,88.6,633.0,training,4.1
2024-01-07 17:00:00,gpu-06,64.4,498.1,inference,4.1
2024-01-07 17:00:00,gpu-07,83.2,604.5,training,4.1
2024-01-07 17:00:00,gpu-08,93.7,676.5,training,4.1
2024-01-07 18:00:00,gpu-01,57.1,469.2,inference,4.1
2024-01-07 18:00:00,gpu-02,89.5,639.5,training,4.1
2024-01-07 18:00:00,gpu-03,62.2,483.0,inference,4.1
2024-01-07 18:00:00,gpu-04,70.9,544.9,training,4.1
2024-01-07 18:00:00,gpu-05,60.3,458.4,inference,4.1
2024-01-07 18:00:00,gpu-06,89.9,631.0,training,4.1
2024-01-07 18:00:00,gpu-07,81.9,588.6,training,4.1
2024-01-07 18:00:00,gpu-08,80.0,591.7,training,4.1
2024-01-07 19:00:00,gpu-01,32.2,307.2,inference,3.2
2024-01-07 19:00:00,gpu-02,23.6,250.7,inference,3.2
2024-01-07 19:00:00,gpu-03,24.2,272.9,inference,3.2
2024-01-07 19:00:00,gpu-04,25.0,250.0,inference,3.2
2024-01-07 19:00:00,gpu-05,37.0,327.6,inference,3.2
2024-01-07 19:00:00,gpu-06,38.5,341.9,inference,3.2
2024-01-07 19:00:00,gpu-07,23.6,274.9,inference,3.2
2024-01-07 19:00:00,gpu-08,25.0,258.3,inference,3.2
2024-01-07 20:00:00,gpu-01,16.7,222.3,inference,3.2
2024-01-07 20:00:00,gpu-02,34.3,317.1,inference,3.2
2024-01-07 20:00:00,gpu-03,35.1,312.0,inference,3.2
2024-01-07 20:00:00,gpu-04,27.6,285.0,inference,3.2
2024-01-07 20:00:00,gpu-05,37.5,334.7,inference,3.2
2024-01-07 20:00:00,gpu-06,23.3,249.8,inference,3.2
2024-01-07 20:00:00,gpu-07,28.0,268.9,inference,3.2
2024-01-07 20:00:00,gpu-08,44.1,376.7,inference,3.2
2024-01-07 21:00:00,gpu-01,18.4,241.9,inference,3.2
2024-01-07 21:00:00,gpu-02,36.1,323.5,inference,3.2
2024-01-07 21:00:00,gpu-03,27.7,269.5,inference,3.2
2024-01-07 21:00:00,gpu-04,22.9,236.4,inference,3.2
2024-01-07 21:00:00,gpu-05,21.2,225.3,inference,3.2
2024-01-07 21:00:00,gpu-06,23.6,255.7,inference,3.2
2024-01-07 21:00:00,gpu-07,34.7,322.2,inference,3.2
2024-01-07 21:00:00,gpu-08,17.3,224.4,inference,3.2
2024-01-07 22:00:00,gpu-01,17.3,219.3,inference,3.2
2024-01-07 22:00:00,gpu-02,17.8,224.9,inference,3.2
2024-01-07 22:00:00,gpu-03,33.0,326.2,inference,3.2
2024-01-07 22:00:00,gpu-04,23.0,266.0,inference,3.2
2024-01-07 22:00:00,gpu-05,15.5,221.5,inference,3.2
2024-01-07 22:00:00,gpu-06,33.3,323.3,inference,3.2
2024-01-07 22:00:00,gpu-07,24.4,268.0,inference,3.2
2024-01-07 22:00:00,gpu-08,41.0,342.3,inference,3.2
2024-01-07 23:00:00,gpu-01,43.4,369.6,inference,3.2
2024-01-07 23:00:00,gpu-02,32.6,312.0,inference,3.2
2024-01-07 23:00:00,gpu-03,36.0,320.4,inference,3.2
2024-01-07 23:00:00,gpu-04,15.5,226.6,inference,3.2
2024-01-07 23:00:00,gpu-05,32.5,305.2,inference,3.2
2024-01-07 23:00:00,gpu-06,43.7,357.4,inference,3.2
2024-01-07 23:00:00,gpu-07,27.0,272.6,inference,3.2
2024-01-07 23:00:00,gpu-08,35.2,328.2,inference,3.2
2024-01-08 00:00:00,gpu-01,44.3,368.4,inference,3.2
2024-01-08 00:00:00,gpu-02,37.5,335.8,inference,3.2
2024-01-08 00:00:00,gpu-03,42.4,350.1,inference,3.2
2024-01-08 00:00:00,gpu-04,28.0,278.2,inference,3.2
2024-01-08 00:00:00,gpu-05,36.7,333.0,inference,3.2
2024-01-08 00:00:00,gpu-06,33.4,312.8,inference,3.2
2024-01-08 00:00:00,gpu-07,34.1,326.0,inference,3.2
2024-01-08 00:00:00,gpu-08,17.7,213.2,inference,3.2
2024-01-08 01:00:00,gpu-01,2.4,137.5,idle,2.1
2024-01-08 01:00:00,gpu-02,0.2,126.6,idle,2.1
2024-01-08 01:00:00,gpu-03,3.0,130.3,idle,2.1
2024-01-08 01:00:00,gpu-04,3.0,128.5,idle,2.1
2024-01-08 01:00:00,gpu-05,0.8,141.4,idle,2.1
2024-01-08 01:00:00,gpu-06,7.3,159.2,idle,2.1
2024-01-08 01:00:00,gpu-07,8.1,170.9,idle,2.1
2024-01-08 01:00:00,gpu-08,9.9,181.8,idle,2.1
2024-01-08 02:00:00,gpu-01,11.2,170.9,inference,2.1
2024-01-08 02:00:00,gpu-02,7.4,165.0,idle,2.1
2024-01-08 02:00:00,gpu-03,8.9,173.2,idle,2.1
2024-01-08 02:00:00,gpu-04,0.8,141.9,idle,2.1
2024-01-08 02:00:00,gpu-05,4.5,147.4,idle,2.1
2024-01-08 02:00:00,gpu-06,6.5,165.1,idle,2.1
2024-01-08 02:00:00,gpu-07,3.2,146.8,idle,2.1
2024-01-08 02:00:00,gpu-08,8.0,163.7,idle,2.1
2024-01-08 03:00:00,gpu-01,9.4,196.2,idle,2.1
2024-01-08 03:00:00,gpu-02,3.0,129.8,idle,2.1
2024-01-08 03:00:00,gpu-03,8.5,152.9,idle,2.1
2024-01-08 03:00:00,gpu-04,7.8,144.8,idle,2.1
2024-01-08 03:00:00,gpu-05,11.2,180.4,inference,2.1
2024-01-08 03:00:00,gpu-06,0.3,103.8,idle,2.1
2024-01-08 03:00:00,gpu-07,3.6,134.0,idle,2.1
2024-01-08 03:00:00,gpu-08,5.9,154.2,idle,2.1
2024-01-08 04:00:00,gpu-01,11.1,187.0,inference,2.1
2024-01-08 04:00:00,gpu-02,4.9,144.8,idle,2.1
2024-01-08 04:00:00,gpu-03,7.9,158.6,idle,2.1
2024-01-08 04:00:00,gpu-04,1.9,126.2,idle,2.1
2024-01-08 04:00:00,gpu-05,0.8,130.3,idle,2.1
2024-01-08 04:00:00,gpu-06,10.6,171.0,inference,2.1
2024-01-08 04:00:00,gpu-07,9.8,169.7,idle,2.1
2024-01-08 04:00:00,gpu-08,3.5,143.4,idle,2.1
2024-01-08 05:00:00,gpu-01,3.7,142.6,idle,2.1
2024-01-08 05:00:00,gpu-02,6.4,140.7,idle,2.1
2024-01-08 05:00:00,gpu-03,4.3,155.3,idle,2.1
2024-01-08 05:00:00,gpu-04,9.5,170.3,idle,2.1
2024-01-08 05:00:00,gpu-05,3.7,130.0,idle,2.1
2024-01-08 05:00:00,gpu-06,6.1,141.6,idle,2.1
2024-01-08 05:00:00,gpu-07,11.3,196.2,inference,2.1
2024-01-08 05:00:00,gpu-08,6.0,133.6,idle,2.1
2024-01-08 06:00:00,gpu-01,20.8,244.9,inference,2.1
2024-01-08 06:00:00,gpu-02,40.1,361.3,inference,2.1
2024-01-08 06:00:00,gpu-03,40.8,352.5,inference,2.1
2024-01-08 06:00:00,gpu-04,33.3,329.1,inference,2.1
2024-01-08 06:00:00,gpu-05,19.8,225.0,inference,2.1
2024-01-08 06:00:00,gpu-06,35.8,333.1,inference,2.1
2024-01-08 06:00:00,gpu-07,21.9,248.1,inference,2.1
2024-01-08 06:00:00,gpu-08,19.8,252.5,inference,2.1
2024-01-08 07:00:00,gpu-01,17.5,218.7,inference,3.2
2024-01-08 07:00:00,gpu-02,25.6,272.9,inference,3.2
2024-01-08 07:00:00,gpu-03,18.2,226.4,inference,3.2
2024-01-08 07:00:00,gpu-04,33.2,297.5,inference,3.2
2024-01-08 07:00:00,gpu-05,22.4,248.2,inference,3.2
2024-01-08 07:00:00,gpu-06,22.0,241.8,inference,3.2
2024-01-08 07:00:00,gpu-07,21.6,246.3,inference,3.2
2024-01-08 07:00:00,gpu-08,31.7,308.3,inference,3.2
2024-01-08 08:00:00,gpu-01,27.5,292.8,inference,3.2
2024-01-08 08:00:00,gpu-02,35.9,304.9,inference,3.2
2024-01-08 08:00:00,gpu-03,36.1,329.2,inference,3.2
2024-01-08 08:00:00,gpu-04,27.4,265.7,inference,3.2
2024-01-08 08:00:00,gpu-05,41.1,364.0,inference,3.2
2024-01-08 08:00:00,gpu-06,18.5,249.3,inference,3.2
2024-01-08 08:00:00,gpu-07,33.2,309.0,inference,3.2
2024-01-08 08:00:00,gpu-08,19.3,224.0,inference,3.2
2024-01-08 09:00:00,gpu-01,82.7,594.8,training,3.2
2024-01-08 09:00:00,gpu-02,90.8,634.0,training,3.2
2024-01-08 09:00:00,gpu-03,63.2,459.6,inference,3.2
2024-01-08 09:00:00,gpu-04,55.7,445.8,inference,3.2
2024-01-08 09:00:00,gpu-05,86.7,622.5,training,3.2
2024-01-08 09:00:00,gpu-06,77.4,561.4,training,3.2
2024-01-08 09:00:00,gpu-07,80.1,573.8,training,3.2
2024-01-08 09:00:00,gpu-08,55.4,449.7,inference,3.2
2024-01-08 10:00:00,gpu-01,83.9,619.3,training,3.2
2024-01-08 10:00:00,gpu-02,87.9,630.9,training,3.2
2024-01-08 10:00:00,gpu-03,88.7,613.8,training,3.2
2024-01-08 10:00:00,gpu-04,86.7,620.8,training,3.2
2024-01-08 10:00:00,gpu-05,73.1,547.0,training,3.2
2024-01-08 10:00:00,gpu-06,90.3,640.8,training,3.2
2024-01-08 10:00:00,gpu-07,73.7,545.3,training,3.2
2024-01-08 10:00:00,gpu-08,87.1,618.4,training,3.2
2024-01-08 11:00:00,gpu-01,91.1,645.5,training,3.2
2024-01-08 11:00:00,gpu-02,76.7,574.1,training,3.2
2024-01-08 11:00:00,gpu-03,93.7,665.5,training,3.2
2024-01-08 11:00:00,gpu-04,58.0,450.6,inference,3.2
2024-01-08 11:00:00,gpu-05,70.0,523.2,training,3.2
2024-01-08 11:00:00,gpu-06,94.9,683.8,training,3.2
2024-01-08 11:00:00,gpu-07,77.4,557.9,training,3.2
2024-01-08 11:00:00,gpu-08,69.0,513.4,inference,3.2
2024-01-08 12:00:00,gpu-01,69.9,523.6,inference,3.2
2024-01-08 12:00:00,gpu-02,73.6,540.5,training,3.2
2024-01-08 12:00:00,gpu-03,83.9,619.6,training,3.2
2024-01-08 12:00:00,gpu-04,55.3,450.6,inference,3.2
2024-01-08 12:00:00,gpu-05,63.7,487.4,inference,3.2
2024-01-08 12:00:00,gpu-06,55.2,461.3,inference,3.2
2024-01-08 12:00:00,gpu-07,87.2,628.3,training,3.2
2024-01-08 12:00:00,gpu-08,57.7,469.5,inference,3.2
2024-01-08 13:00:00,gpu-01,85.7,630.8,training,3.2
2024-01-08 13:00:00,gpu-02,85.1,617.6,training,3.2
2024-01-08 13:00:00,gpu-03,87.1,613.9,training,3.2
2024-01-08 13:00:00,gpu-04,81.8,595.3,training,3.2
2024-01-08 13:00:00,gpu-05,79.8,575.7,training,3.2
2024-01-08 13:00:00,gpu-06,62.8,489.5,inference,3.2
2024-01-08 13:00:00,gpu-07,90.6,649.1,training,3.2
2024-01-08 13:00:00,gpu-08,85.3,617.2,training,3.2
2024-01-08 14:00:00,gpu-01,78.9,585.4,training,4.1
2024-01-08 14:00:00,gpu-02,78.2,576.4,training,4.1
2024-01-08 14:00:00,gpu-03,80.3,584.8,training,4.1
2024-01-08 14:00:00,gpu-04,83.7,593.0,training,4.1
2024-01-08 14:00:00,gpu-05,65.8,495.6,inference,4.1
2024-01-08 14:00:00,gpu-06,64.7,484.9,inference,4.1
2024-01-08 14:00:00,gpu-07,63.6,497.4,inference,4.1
2024-01-08 14:00:00,gpu-08,75.3,555.1,training,4.1
2024-01-08 15:00:00,gpu-01,62.5,484.8,inference,4.1
2024-01-08 15:00:00,gpu-02,70.3,523.0,training,4.1
2024-01-08 15:00:00,gpu-03,87.9,640.7,training,4.1
2024-01-08 15:00:00,gpu-04,65.9,508.1,inference,4.1
2024-01-08 15:00:00,gpu-05,82.7,600.6,training,4.1
2024-01-08 15:00:00,gpu-06,80.5,586.1,training,4.1
2024-01-08 15:00:00,gpu-07,68.0,506.1,inference,4.1
2024-01-08 15:00:00,gpu-08,82.8,594.1,training,4.1
2024-01-08 16:00:00,gpu-01,63.7,474.5,inference,4.1
2024-01-08 16:00:00,gpu-02,81.5,598.8,training,4.1
2024-01-08 16:00:00,gpu-03,87.6,635.2,training,4.1
2024-01-08 16:00:00,gpu-04,62.5,490.1,inference,4.1
2024-01-08 16:00:00,gpu-05,58.5,450.0,inference,4.1
2024-01-08 16:00:00,gpu-06,72.3,553.7,training,4.1
2024-01-08 16:00:00,gpu-07,56.2,442.9,inference,4.1
2024-01-08 16:00:00,gpu-08,77.3,573.2,training,4.1
2024-01-08 17:00:00,gpu-01,56.6,435.7,inference,4.1
2024-01-08 17:00:00,gpu-02,90.9,659.0,training,4.1
2024-01-08 17:00:00,gpu-03,90.5,651.8,training,4.1
2024-01-08 17:00:00,gpu-04,94.8,667.2,training,4.1
2024-01-08 17:00:00,gpu-05,88.0,625.8,training,4.1
2024-01-08 17:00:00,gpu-06,78.1,579.2,training,4.1
2024-01-08 17:00:00,gpu-07,57.7,466.2,inference,4.1
2024-01-08 17:00:00,gpu-08,87.3,618.0,training,4.1
2024-01-08 18:00:00,gpu-01,89.3,637.1,training,4.1
2024-01-08 18:00:00,gpu-02,60.2,464.1,inference,4.1
2024-01-08 18:00:00,gpu-03,55.9,456.4,inference,4.1
2024-01-08 18:00:00,gpu-04,77.6,564.4,training,4.1
2024-01-08 18:00:00,gpu-05,67.5,499.6,inference,4.1
2024-01-08 18:00:00,gpu-06,55.6,449.3,inference,4.1
2024-01-08 18:00:00,gpu-07,85.6,629.7,training,4.1
2024-01-08 18:00:00,gpu-08,56.6,454.3,inference,4.1
2024-01-08 19:00:00,gpu-01,40.1,363.4,inference,3.2
2024-01-08 19:00:00,gpu-02,33.7,335.9,inference,3.2
2024-01-08 19:00:00,gpu-03,40.9,373.8,inference,3.2
2024-01-08 19:00:00,gpu-04,44.7,396.9,inference,3.2
2024-01-08 19:00:00,gpu-05,37.7,356.4,inference,3.2
2024-01-08 19:00:00,gpu-06,26.7,269.8,inference,3.2
2024-01-08 19:00:00,gpu-07,21.9,253.9,inference,3.2
2024-01-08 19:00:00,gpu-08,42.9,370.3,inference,3.2
2024-01-08 20:00:00,gpu-01,25.3,251.8,inference,3.2
2024-01-08 20:00:00,gpu-02,44.9,381.7,inference,3.2
2024-01-08 20:00:00,gpu-03,44.4,388.9,inference,3.2
2024-01-08 20:00:00,gpu-04,36.5,336.9,inference,3.2
2024-01-08 20:00:00,gpu-05,32.8,309.5,inference,3.2
2024-01-08 20:00:00,gpu-06,35.2,317.9,inference,3.2
2024-01-08 20:00:00,gpu-07,35.3,330.5,inference,3.2
2024-01-08 20:00:00,gpu-08,20.0,234.5,inference,3.2
2024-01-08 21:00:00,gpu-01,30.0,305.2,inference,3.2
2024-01-08 21:00:00,gpu-02,34.5,330.6,inference,3.2
2024-01-08 21:00:00,gpu-03,23.3,258.9,inference,3.2
2024-01-08 21:00:00,gpu-04,33.0,301.1,inference,3.2
2024-01-08 21:00:00,gpu-05,20.4,234.2,inference,3.2
2024-01-08 21:00:00,gpu-06,35.0,341.4,inference,3.2
2024-01-08 21:00:00,gpu-07,40.1,357.9,inference,3.2
2024-01-08 21:00:00,gpu-08,36.0,342.0,inference,3.2
2024-01-08 22:00:00,gpu-01,40.1,343.0,inference,3.2
2024-01-08 22:00:00,gpu-02,27.1,307.5,inference,3.2
2024-01-08 22:00:00,gpu-03,19.6,217.2,inference,3.2
2024-01-08 22:00:00,gpu-04,42.6,372.7,inference,3.2
2024-01-08 22:00:00,gpu-05,32.5,291.1,inference,3.2
2024-01-08 22:00:00,gpu-06,16.6,227.2,inference,3.2
2024-01-08 22:00:00,gpu-07,16.0,204.4,inference,3.2
2024-01-08 22:00:00,gpu-08,33.2,311.1,inference,3.2
2024-01-08 23:00:00,gpu-01,41.4,363.6,inference,3.2
2024-01-08 23:00:00,gpu-02,21.3,251.7,inference,3.2
2024-01-08 23:00:00,gpu-03,40.9,355.5,inference,3.2
2024-01-08 23:00:00,gpu-04,37.1,337.4,inference,3.2
2024-01-08 23:00:00,gpu-05,23.6,259.7,inference,3.2
2024-01-08 23:00:00,gpu-06,29.0,288.7,inference,3.2
2024-01-08 23:00:00,gpu-07,40.4,352.6,inference,3.2
2024-01-08 23:00:00,gpu-08,17.0,213.8,inference,3.2
2024-01-09 00:00:00,gpu-01,44.3,380.1,inference,3.2
2024-01-09 00:00:00,gpu-02,43.1,373.3,inference,3.2
2024-01-09 00:00:00,gpu-03,17.6,215.1,inference,3.2
2024-01-09 00:00:00,gpu-04,21.3,241.9,inference,3.2
2024-01-09 00:00:00,gpu-05,21.9,229.6,inference,3.2
2024-01-09 00:00:00,gpu-06,18.0,222.3,inference,3.2
2024-01-09 00:00:00,gpu-07,20.0,219.1,inference,3.2
2024-01-09 00:00:00,gpu-08,38.9,341.3,inference,3.2
2024-01-09 01:00:00,gpu-01,3.9,132.6,idle,2.1
2024-01-09 01:00:00,gpu-02,1.6,121.4,idle,2.1
2024-01-09 01:00:00,gpu-03,3.1,151.5,idle,2.1
2024-01-09 01:00:00,gpu-04,0.8,113.0,idle,2.1
2024-01-09 01:00:00,gpu-05,2.5,130.9,idle,2.1
2024-01-09 01:00:00,gpu-06,4.1,147.2,idle,2.1
2024-01-09 01:00:00,gpu-07,10.4,161.0,inference,2.1
2024-01-09 01:00:00,gpu-08,6.8,157.7,idle,2.1
2024-01-09 02:00:00,gpu-01,9.6,178.3,idle,2.1
2024-01-09 02:00:00,gpu-02,6.1,144.6,idle,2.1
2024-01-09 02:00:00,gpu-03,1.7,115.8,idle,2.1
2024-01-09 02:00:00,gpu-04,5.9,161.8,idle,2.1
2024-01-09 02:00:00,gpu-05,1.0,106.9,idle,2.1
2024-01-09 02:00:00,gpu-06,9.9,173.3,idle,2.1
2024-01-09 02:00:00,gpu-07,0.7,112.1,idle,2.1
2024-01-09 02:00:00,gpu-08,8.7,147.2,idle,2.1
2024-01-09 03:00:00,gpu-01,6.9,171.3,idle,2.1
2024-01-09 03:00:00,gpu-02,10.3,186.8,inference,2.1
2024-01-09 03:00:00,gpu-03,3.8,154.1,idle,2.1
2024-01-09 03:00:00,gpu-04,11.9,190.2,inference,2.1
2024-01-09 03:00:00,gpu-05,10.7,170.1,inference,2.1
2024-01-09 03:00:00,gpu-06,5.9,149.1,idle,2.1
2024-01-09 03:00:00,gpu-07,8.9,138.4,idle,2.1
2024-01-09 03:00:00,gpu-08,10.1,163.7,inference,2.1
2024-01-09 04:00:00,gpu-01,4.3,142.4,idle,2.1
2024-01-09 04:00:00,gpu-02,3.9,153.4,idle,2.1
2024-01-09 04:00:00,gpu-03,5.4,146.7,idle,2.1
2024-01-09 04:00:00,gpu-04,2.4,137.1,idle,2.1
2024-01-09 04:00:00,gpu-05,11.4,188.8,inference,2.1
2024-01-09 04:00:00,gpu-06,7.0,147.8,idle,2.1
2024-01-09 04:00:00,gpu-07,5.9,141.7,idle,2.1
2024-01-09 04:00:00,gpu-08,6.6,165.1,idle,2.1
2024-01-09 05:00:00,gpu-01,4.5,137.0,idle,2.1
2024-01-09 05:00:00,gpu-02,6.9,163.8,idle,2.1
2024-01-09 05:00:00,gpu-03,2.2,123.8,idle,2.1
2024-01-09 05:00:00,gpu-04,2.2,125.6,idle,2.1
2024-01-09 05:00:00,gpu-05,9.9,181.3,idle,2.1
2024-01-09 05:00:00,gpu-06,11.6,185.6,inference,2.1
2024-01-09 05:00:00,gpu-07,6.9,156.3,idle,2.1
2024-01-09 05:00:00,gpu-08,9.6,165.6,idle,2.1
2024-01-09 06:00:00,gpu-01,26.0,272.1,inference,2.1
2024-01-09 06:00:00,gpu-02,40.4,345.6,inference,2.1
2024-01-09 06:00:00,gpu-03,38.9,350.7,inference,2.1
2024-01-09 06:00:00,gpu-04,21.6,235.6,inference,2.1
2024-01-09 06:00:00,gpu-05,21.5,241.4,inference,2.1
2024-01-09 06:00:00,gpu-06,22.9,258.2,inference,2.1
2024-01-09 06:00:00,gpu-07,15.0,210.1,inference,2.1
2024-01-09 06:00:00,gpu-08,33.8,319.9,inference,2.1
2024-01-09 07:00:00,gpu-01,37.5,336.1,inference,3.2
2024-01-09 07:00:00,gpu-02,25.5,256.3,inference,3.2
2024-01-09 07:00:00,gpu-03,17.8,231.6,inference,3.2
2024-01-09 07:00:00,gpu-04,16.2,213.7,inference,3.2
2024-01-09 07:00:00,gpu-05,23.7,251.2,inference,3.2
2024-01-09 07:00:00,gpu-06,42.3,357.7,inference,3.2
2024-01-09 07:00:00,gpu-07,29.0,304.4,inference,3.2
2024-01-09 07:00:00,gpu-08,19.6,231.8,inference,3.2
2024-01-09 08:00:00,gpu-01,29.6,311.2,inference,3.2
2024-01-09 08:00:00,gpu-02,45.0,366.9,inference,3.2
2024-01-09 08:00:00,gpu-03,38.1,352.6,inference,3.2
2024-01-09 08:00:00,gpu-04,20.1,233.0,inference,3.2
2024-01-09 08:00:00,gpu-05,15.9,206.3,inference,3.2
2024-01-09 08:00:00,gpu-06,30.3,284.7,inference,3.2
2024-01-09 08:00:00,gpu-07,33.5,314.2,inference,3.2
2024-01-09 08:00:00,gpu-08,30.0,303.1,inference,3.2
2024-01-09 09:00:00,gpu-01,57.0,451.2,inference,3.2
2024-01-09 09:00:00,gpu-02,72.5,535.5,training,3.2
2024-01-09 09:00:00,gpu-03,88.6,618.2,training,3.2
2024-01-09 09:00:00,gpu-04,57.0,447.5,inference,3.2
2024-01-09 09:00:00,gpu-05,84.0,609.6,training,3.2
2024-01-09 09:00:00,gpu-06,66.2,495.3,inference,3.2
2024-01-09 09:00:00,gpu-07,61.9,491.5,inference,3.2
2024-01-09 09:00:00,gpu-08,70.7,525.1,training,3.2
2024-01-09 10:00:00,gpu-01,85.0,616.4,training,3.2
2024-01-09 10:00:00,gpu-02,64.5,489.5,inference,3.2
2024-01-09 10:00:00,gpu-03,82.1,603.6,training,3.2
2024-01-09 10:00:00,gpu-04,70.5,530.0,training,3.2
2024-01-09 10:00:00,gpu-05,57.6,469.7,inference,3.2
2024-01-09 10:00:00,gpu-06,64.4,494.8,inference,3.2
2024-01-09 10:00:00,gpu-07,68.8,524.1,inference,3.2
2024-01-09 10:00:00,gpu-08,65.6,502.6,inference,3.2
2024-01-09 11:00:00,gpu-01,79.5,569.1,training,3.2
2024-01-09 11:00:00,gpu-02,88.9,647.2,training,3.2
2024-01-09 11:00:00,gpu-03,92.9,662.1,training,3.2
2024-01-09 11:00:00,gpu-04,66.1,508.7,inference,3.2
2024-01-09 11:00:00,gpu-05,66.3,514.2,inference,3.2
2024-01-09 11:00:00,gpu-06,79.9,593.8,training,3.2
2024-01-09 11:00:00,gpu-07,94.6,657.8,training,3.2
2024-01-09 11:00:00,gpu-08,58.2,444.5,inference,3.2
2024-01-09 12:00:00,gpu-01,72.7,533.5,training,3.2
2024-01-09 12:00:00,gpu-02,88.4,620.1,training,3.2
2024-01-09 12:00:00,gpu-03,92.4,651.3,training,3.2
2024-01-09 12:00:00,gpu-04,92.1,642.9,training,3.2
2024-01-09 12:00:00,gpu-05,57.5,442.4,inference,3.2
2024-01-09 12:00:00,gpu-06,93.7,666.6,training,3.2
2024-01-09 12:00:00,gpu-07,72.9,526.1,training,3.2
2024-01-09 12:00:00,gpu-08,73.8,548.4,training,3.2
2024-01-09 13:00:00,gpu-01,81.5,600.8,training,3.2
2024-01-09 13:00:00,gpu-02,78.1,581.2,training,3.2
2024-01-09 13:00:00,gpu-03,91.2,654.5,training,3.2
2024-01-09 13:00:00,gpu-04,57.2,458.9,inference,3.2
2024-01-09 13:00:00,gpu-05,55.3,447.0,inference,3.2
2024-01-09 13:00:00,gpu-06,71.4,523.2,training,3.2
2024-01-09 13:00:00,gpu-07,71.1,529.7,training,3.2
2024-01-09 13:00:00,gpu-08,82.6,605.3,training,3.2
2024-01-09 14:00:00,gpu-01,65.9,497.0,inference,4.1
