job_id,user,user_role,job_name,partition,submit_time,start_time,end_time,wait_minutes,run_minutes,gpu_count,avg_gpu_util,exit_code,date
10164,visitor_wang,Visitor,cv_training,gpu-a100,2024-01-10 09:00:00,2024-01-10 10:42:00,2024-01-10 11:44:00,102,62,1,74.8,0,2024-01-10
10165,ms_han,Masters,inference_test,gpu-v100,2024-01-10 18:00:00,2024-01-10 18:18:00,2024-01-11 01:49:00,18,451,1,11.0,0,2024-01-10
10166,phd_park,PhD,llm_training,gpu-v100,2024-01-10 11:00:00,2024-01-10 11:32:00,2024-01-10 13:11:00,32,99,1,100.0,0,2024-01-10
10167,phd_choi,PhD,cv_training,gpu-a100,2024-01-10 14:00:00,2024-01-10 15:30:00,2024-01-10 23:19:00,90,469,2,100.0,0,2024-01-10
10168,prof_kim,PI,nlp_finetuning,gpu-a100,2024-01-10 16:00:00,2024-01-10 19:05:00,2024-01-11 00:39:00,185,334,2,53.6,0,2024-01-10
10169,phd_choi,PhD,llm_training,gpu-a100,2024-01-10 18:00:00,2024-01-10 19:31:00,2024-01-11 01:22:00,91,351,2,70.9,0,2024-01-10
10170,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-11 17:00:00,2024-01-11 18:55:00,2024-01-12 02:17:00,115,442,1,62.6,0,2024-01-11
10171,phd_park,PhD,llm_training,gpu-a100,2024-01-11 02:00:00,2024-01-11 03:11:00,2024-01-11 09:42:00,71,391,1,75.6,0,2024-01-11
10172,ms_jung,Masters,cv_training,gpu-a100,2024-01-11 08:00:00,2024-01-11 11:03:00,2024-01-11 14:20:00,183,197,2,66.3,0,2024-01-11
10173,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-11 02:00:00,2024-01-11 02:23:00,2024-01-11 04:47:00,23,144,4,47.3,0,2024-01-11
10174,phd_lee,PhD,interactive,gpu-v100,2024-01-11 01:00:00,2024-01-11 04:51:00,2024-01-11 07:05:00,231,134,1,0.0,0,2024-01-11
10175,phd_lee,PhD,llm_training,gpu-v100,2024-01-11 13:00:00,2024-01-11 13:45:00,2024-01-11 19:58:00,45,373,1,71.8,0,2024-01-11
10176,visitor_chen,Visitor,nlp_finetuning,gpu-v100,2024-01-11 06:00:00,2024-01-11 07:24:00,2024-01-11 11:48:00,84,264,1,53.1,0,2024-01-11
10177,phd_park,PhD,interactive,gpu-rtx,2024-01-11 06:00:00,2024-01-11 08:52:00,2024-01-11 10:17:00,172,85,1,30.1,0,2024-01-11
10178,phd_lee,PhD,cv_training,gpu-a100,2024-01-11 14:00:00,2024-01-11 17:07:00,2024-01-11 22:33:00,187,326,2,65.6,0,2024-01-11
10179,phd_choi,PhD,cv_training,gpu-a100,2024-01-11 22:00:00,2024-01-12 00:57:00,2024-01-12 08:17:00,177,440,2,61.9,0,2024-01-11
10180,undergrad_oh,Undergrad,llm_training,gpu-a100,2024-01-11 17:00:00,2024-01-11 20:37:00,2024-01-11 21:21:00,217,44,1,99.0,0,2024-01-11
10181,phd_choi,PhD,hyperparameter,gpu-a100,2024-01-11 20:00:00,2024-01-11 21:25:00,2024-01-12 03:58:00,85,393,1,34.4,0,2024-01-11
10182,phd_lee,PhD,cv_training,gpu-v100,2024-01-11 12:00:00,2024-01-11 15:17:00,2024-01-11 20:45:00,197,328,1,79.6,0,2024-01-11
10183,phd_park,PhD,llm_training,gpu-a100,2024-01-11 20:00:00,2024-01-11 20:27:00,2024-01-12 02:28:00,27,361,2,92.1,0,2024-01-11
10184,prof_kim,PI,inference_test,gpu-v100,2024-01-11 09:00:00,2024-01-11 09:21:00,2024-01-11 13:49:00,21,268,1,27.8,0,2024-01-11
10185,ms_jung,Masters,inference_test,gpu-v100,2024-01-11 09:00:00,2024-01-11 09:58:00,2024-01-11 17:38:00,58,460,1,38.6,0,2024-01-11
10186,ms_jung,Masters,cv_training,gpu-v100,2024-01-11 17:00:00,2024-01-11 20:28:00,2024-01-12 03:43:00,208,435,1,83.3,0,2024-01-11
10187,phd_lee,PhD,hyperparameter,gpu-a100,2024-01-11 17:00:00,2024-01-11 19:41:00,2024-01-11 22:34:00,161,173,2,27.4,0,2024-01-11
10188,phd_lee,PhD,llm_training,gpu-a100,2024-01-11 05:00:00,2024-01-11 06:59:00,2024-01-11 13:53:00,119,414,1,72.1,0,2024-01-11
10189,phd_park,PhD,llm_training,gpu-a100,2024-01-11 05:00:00,2024-01-11 05:55:00,2024-01-11 08:07:00,55,132,1,71.4,0,2024-01-11
10190,phd_lee,PhD,cv_training,gpu-v100,2024-01-12 19:00:00,2024-01-12 22:28:00,2024-01-13 00:57:00,208,149,1,83.1,1,2024-01-12
10191,undergrad_oh,Undergrad,llm_training,gpu-v100,2024-01-12 10:00:00,2024-01-12 11:47:00,2024-01-12 17:10:00,107,323,1,58.5,0,2024-01-12
10192,phd_lee,PhD,hyperparameter,gpu-v100,2024-01-12 00:00:00,2024-01-12 01:03:00,2024-01-12 01:44:00,63,41,1,55.2,0,2024-01-12
10193,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-12 14:00:00,2024-01-12 15:57:00,2024-01-12 17:01:00,117,64,1,54.5,0,2024-01-12
10194,phd_choi,PhD,llm_training,gpu-rtx,2024-01-12 14:00:00,2024-01-12 15:38:00,2024-01-12 23:05:00,98,447,1,66.1,0,2024-01-12
10195,ms_jung,Masters,interactive,gpu-a100,2024-01-12 04:00:00,2024-01-12 07:23:00,2024-01-12 11:57:00,203,274,4,0.0,0,2024-01-12
10196,phd_lee,PhD,llm_training,gpu-v100,2024-01-12 10:00:00,2024-01-12 11:08:00,2024-01-12 18:01:00,68,413,1,48.1,0,2024-01-12
10197,prof_kim,PI,inference_test,gpu-v100,2024-01-12 11:00:00,2024-01-12 11:58:00,2024-01-12 12:56:00,58,58,1,17.2,0,2024-01-12
10198,undergrad_lim,Undergrad,inference_test,gpu-rtx,2024-01-12 23:00:00,2024-01-13 01:33:00,2024-01-13 06:47:00,153,314,1,5.5,0,2024-01-12
10199,phd_choi,PhD,llm_training,gpu-v100,2024-01-12 00:00:00,2024-01-12 01:00:00,2024-01-12 03:48:00,60,168,1,79.5,0,2024-01-12
10200,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-12 09:00:00,2024-01-12 11:02:00,2024-01-12 12:06:00,122,64,4,62.7,0,2024-01-12
10201,phd_lee,PhD,cv_training,gpu-v100,2024-01-12 00:00:00,2024-01-12 00:28:00,2024-01-12 04:50:00,28,262,1,99.7,0,2024-01-12
10202,phd_choi,PhD,llm_training,gpu-v100,2024-01-12 04:00:00,2024-01-12 05:19:00,2024-01-12 06:15:00,79,56,1,100.0,0,2024-01-12
10203,prof_kim,PI,cv_training,gpu-a100,2024-01-12 23:00:00,2024-01-13 00:50:00,2024-01-13 08:25:00,110,455,1,56.9,0,2024-01-12
10204,phd_lee,PhD,inference_test,gpu-rtx,2024-01-12 14:00:00,2024-01-12 17:11:00,2024-01-13 00:18:00,191,427,1,0.0,0,2024-01-12
10205,phd_lee,PhD,interactive,gpu-rtx,2024-01-12 22:00:00,2024-01-13 00:11:00,2024-01-13 03:25:00,131,194,1,4.1,0,2024-01-12
10206,visitor_wang,Visitor,cv_training,gpu-v100,2024-01-12 19:00:00,2024-01-12 22:45:00,2024-01-13 00:48:00,225,123,1,77.7,0,2024-01-12
10207,ms_han,Masters,llm_training,gpu-a100,2024-01-12 20:00:00,2024-01-12 22:23:00,2024-01-13 00:49:00,143,146,4,94.9,0,2024-01-12
10208,prof_kim,PI,cv_training,gpu-a100,2024-01-12 14:00:00,2024-01-12 14:44:00,2024-01-12 21:57:00,44,433,2,83.5,0,2024-01-12
10209,prof_kim,PI,cv_training,gpu-v100,2024-01-12 10:00:00,2024-01-12 12:14:00,2024-01-12 20:10:00,134,476,1,87.7,0,2024-01-12
10210,prof_kim,PI,inference_test,gpu-a100,2024-01-13 19:00:00,2024-01-13 19:15:00,2024-01-14 02:35:00,15,440,4,0.0,0,2024-01-13
10211,phd_choi,PhD,llm_training,gpu-a100,2024-01-13 10:00:00,2024-01-13 11:43:00,2024-01-13 15:34:00,103,231,4,90.3,0,2024-01-13
10212,prof_kim,PI,llm_training,gpu-v100,2024-01-13 08:00:00,2024-01-13 11:59:00,2024-01-13 16:48:00,239,289,1,87.0,0,2024-01-13
10213,phd_lee,PhD,llm_training,gpu-a100,2024-01-13 20:00:00,2024-01-13 20:53:00,2024-01-14 01:14:00,53,261,4,100.0,0,2024-01-13
10214,phd_park,PhD,cv_training,gpu-v100,2024-01-13 02:00:00,2024-01-13 05:28:00,2024-01-13 07:33:00,208,125,1,72.0,1,2024-01-13
10215,prof_kim,PI,inference_test,gpu-a100,2024-01-14 01:00:00,2024-01-14 01:35:00,2024-01-14 06:36:00,35,301,2,0.0,0,2024-01-14
10216,phd_lee,PhD,interactive,gpu-a100,2024-01-14 01:00:00,2024-01-14 02:05:00,2024-01-14 08:31:00,65,386,1,27.4,0,2024-01-14
10217,phd_choi,PhD,hyperparameter,gpu-rtx,2024-01-14 23:00:00,2024-01-15 01:42:00,2024-01-15 02:37:00,162,55,1,39.7,0,2024-01-14
10218,prof_kim,PI,llm_training,gpu-a100,2024-01-14 15:00:00,2024-01-14 16:19:00,2024-01-14 22:44:00,79,385,1,64.7,0,2024-01-14
10219,undergrad_lim,Undergrad,cv_training,gpu-a100,2024-01-14 19:00:00,2024-01-14 19:43:00,2024-01-14 23:13:00,43,210,1,60.5,0,2024-01-14
10220,visitor_wang,Visitor,nlp_finetuning,gpu-v100,2024-01-15 19:00:00,2024-01-15 20:09:00,2024-01-16 02:34:00,69,385,1,54.6,0,2024-01-15
10221,phd_lee,PhD,llm_training,gpu-rtx,2024-01-15 23:00:00,2024-01-16 02:51:00,2024-01-16 09:52:00,231,421,1,100.0,0,2024-01-15
10222,phd_choi,PhD,interactive,gpu-a100,2024-01-15 05:00:00,2024-01-15 05:41:00,2024-01-15 10:23:00,41,282,2,14.4,0,2024-01-15
10223,phd_park,PhD,interactive,gpu-a100,2024-01-15 07:00:00,2024-01-15 08:01:00,2024-01-15 13:16:00,61,315,2,3.8,0,2024-01-15
10224,undergrad_oh,Undergrad,llm_training,gpu-v100,2024-01-15 00:00:00,2024-01-15 01:37:00,2024-01-15 09:25:00,97,468,1,96.6,0,2024-01-15
10225,ms_jung,Masters,llm_training,gpu-a100,2024-01-15 12:00:00,2024-01-15 12:50:00,2024-01-15 16:32:00,50,222,1,98.2,0,2024-01-15
10226,ms_han,Masters,llm_training,gpu-a100,2024-01-15 18:00:00,2024-01-15 21:50:00,2024-01-16 03:50:00,230,360,2,70.8,0,2024-01-15
10227,phd_choi,PhD,inference_test,gpu-a100,2024-01-15 06:00:00,2024-01-15 09:57:00,2024-01-15 12:06:00,237,129,1,18.3,0,2024-01-15
10228,phd_lee,PhD,inference_test,gpu-rtx,2024-01-15 06:00:00,2024-01-15 06:56:00,2024-01-15 09:54:00,56,178,1,0.0,0,2024-01-15
10229,prof_kim,PI,cv_training,gpu-a100,2024-01-15 00:00:00,2024-01-15 01:23:00,2024-01-15 06:10:00,83,287,4,64.9,0,2024-01-15
10230,phd_lee,PhD,interactive,gpu-rtx,2024-01-15 19:00:00,2024-01-15 21:33:00,2024-01-16 00:52:00,153,199,1,17.3,0,2024-01-15
10231,phd_choi,PhD,cv_training,gpu-a100,2024-01-15 05:00:00,2024-01-15 05:07:00,2024-01-15 12:57:00,7,470,1,53.0,0,2024-01-15
10232,ms_han,Masters,llm_training,gpu-a100,2024-01-15 16:00:00,2024-01-15 19:00:00,2024-01-15 22:28:00,180,208,1,77.2,0,2024-01-15
10233,prof_kim,PI,interactive,gpu-a100,2024-01-15 10:00:00,2024-01-15 10:53:00,2024-01-15 18:06:00,53,433,2,18.5,0,2024-01-15
10234,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-15 19:00:00,2024-01-15 22:04:00,2024-01-16 00:07:00,184,123,2,50.3,0,2024-01-15
10235,ms_jung,Masters,cv_training,gpu-a100,2024-01-15 21:00:00,2024-01-15 21:58:00,2024-01-15 23:49:00,58,111,4,68.7,0,2024-01-15
10236,phd_lee,PhD,cv_training,gpu-rtx,2024-01-15 13:00:00,2024-01-15 14:04:00,2024-01-15 16:51:00,64,167,1,88.0,0,2024-01-15
10237,phd_lee,PhD,hyperparameter,gpu-v100,2024-01-15 15:00:00,2024-01-15 16:26:00,2024-01-15 23:42:00,86,436,1,30.0,0,2024-01-15
10238,prof_kim,PI,hyperparameter,gpu-a100,2024-01-15 18:00:00,2024-01-15 18:44:00,2024-01-15 19:22:00,44,38,2,24.9,1,2024-01-15
10239,phd_choi,PhD,llm_training,gpu-v100,2024-01-15 12:00:00,2024-01-15 13:34:00,2024-01-15 18:41:00,94,307,1,87.2,0,2024-01-15
10240,phd_lee,PhD,cv_training,gpu-a100,2024-01-16 04:00:00,2024-01-16 04:12:00,2024-01-16 10:16:00,12,364,1,79.5,0,2024-01-16
10241,phd_park,PhD,cv_training,gpu-v100,2024-01-16 05:00:00,2024-01-16 05:43:00,2024-01-16 11:16:00,43,333,1,79.2,1,2024-01-16
10242,undergrad_oh,Undergrad,llm_training,gpu-a100,2024-01-16 13:00:00,2024-01-16 14:00:00,2024-01-16 14:51:00,60,51,1,85.1,0,2024-01-16
10243,phd_choi,PhD,llm_training,gpu-a100,2024-01-16 21:00:00,2024-01-17 00:04:00,2024-01-17 05:31:00,184,327,2,86.4,0,2024-01-16
10244,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-16 07:00:00,2024-01-16 09:03:00,2024-01-16 15:15:00,123,372,1,39.0,0,2024-01-16
10245,phd_lee,PhD,cv_training,gpu-v100,2024-01-16 19:00:00,2024-01-16 22:10:00,2024-01-17 01:11:00,190,181,1,60.3,0,2024-01-16
10246,phd_choi,PhD,cv_training,gpu-a100,2024-01-16 02:00:00,2024-01-16 03:30:00,2024-01-16 09:39:00,90,369,1,74.9,0,2024-01-16
10247,phd_lee,PhD,llm_training,gpu-v100,2024-01-16 20:00:00,2024-01-16 22:56:00,2024-01-17 04:08:00,176,312,1,80.3,0,2024-01-16
10248,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-16 23:00:00,2024-01-16 23:32:00,2024-01-17 01:56:00,32,144,4,95.8,0,2024-01-16
10249,phd_choi,PhD,llm_training,gpu-a100,2024-01-16 01:00:00,2024-01-16 01:16:00,2024-01-16 04:05:00,16,169,4,90.9,0,2024-01-16
10250,phd_lee,PhD,llm_training,gpu-v100,2024-01-16 07:00:00,2024-01-16 10:05:00,2024-01-16 17:53:00,185,468,1,93.2,0,2024-01-16
10251,ms_jung,Masters,cv_training,gpu-v100,2024-01-16 02:00:00,2024-01-16 02:50:00,2024-01-16 10:35:00,50,465,1,84.2,0,2024-01-16
10252,phd_choi,PhD,llm_training,gpu-a100,2024-01-16 05:00:00,2024-01-16 08:25:00,2024-01-16 09:34:00,205,69,1,80.6,0,2024-01-16
10253,ms_han,Masters,nlp_finetuning,gpu-a100,2024-01-16 21:00:00,2024-01-17 00:58:00,2024-01-17 02:25:00,238,87,1,48.3,0,2024-01-16
10254,ms_jung,Masters,inference_test,gpu-a100,2024-01-16 13:00:00,2024-01-16 15:24:00,2024-01-16 19:27:00,144,243,4,0.0,0,2024-01-16
10255,ms_han,Masters,llm_training,gpu-a100,2024-01-16 12:00:00,2024-01-16 13:21:00,2024-01-16 13:55:00,81,34,1,98.8,0,2024-01-16
10256,prof_kim,PI,llm_training,gpu-a100,2024-01-16 10:00:00,2024-01-16 11:12:00,2024-01-16 16:26:00,72,314,4,98.8,1,2024-01-16
10257,phd_choi,PhD,cv_training,gpu-a100,2024-01-16 09:00:00,2024-01-16 10:23:00,2024-01-16 17:17:00,83,414,1,77.9,1,2024-01-16
10258,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-16 12:00:00,2024-01-16 12:50:00,2024-01-16 18:11:00,50,321,4,49.1,0,2024-01-16
10259,phd_park,PhD,llm_training,gpu-a100,2024-01-16 15:00:00,2024-01-16 16:58:00,2024-01-16 22:54:00,118,356,4,100.0,0,2024-01-16
10260,phd_choi,PhD,hyperparameter,gpu-a100,2024-01-17 10:00:00,2024-01-17 12:18:00,2024-01-17 15:35:00,138,197,2,4.7,0,2024-01-17
10261,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-17 09:00:00,2024-01-17 12:47:00,2024-01-17 16:41:00,227,234,1,63.1,0,2024-01-17
10262,phd_lee,PhD,nlp_finetuning,gpu-rtx,2024-01-17 13:00:00,2024-01-17 16:10:00,2024-01-17 17:46:00,190,96,1,56.8,0,2024-01-17
10263,prof_kim,PI,inference_test,gpu-a100,2024-01-17 03:00:00,2024-01-17 05:41:00,2024-01-17 07:23:00,161,102,2,23.1,0,2024-01-17
10264,phd_lee,PhD,interactive,gpu-v100,2024-01-17 05:00:00,2024-01-17 05:24:00,2024-01-17 07:32:00,24,128,1,6.2,0,2024-01-17
10265,phd_choi,PhD,llm_training,gpu-a100,2024-01-17 02:00:00,2024-01-17 02:16:00,2024-01-17 05:11:00,16,175,1,100.0,0,2024-01-17
10266,prof_kim,PI,cv_training,gpu-a100,2024-01-17 06:00:00,2024-01-17 09:28:00,2024-01-17 10:55:00,208,87,1,81.6,0,2024-01-17
10267,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-17 16:00:00,2024-01-17 19:59:00,2024-01-18 03:59:00,239,480,4,58.9,0,2024-01-17
10268,prof_kim,PI,nlp_finetuning,gpu-rtx,2024-01-17 22:00:00,2024-01-18 01:46:00,2024-01-18 03:13:00,226,87,1,62.2,0,2024-01-17
10269,ms_han,Masters,cv_training,gpu-a100,2024-01-17 14:00:00,2024-01-17 14:44:00,2024-01-17 22:16:00,44,452,2,66.4,0,2024-01-17
10270,phd_lee,PhD,cv_training,gpu-a100,2024-01-17 19:00:00,2024-01-17 21:41:00,2024-01-18 00:33:00,161,172,4,82.4,0,2024-01-17
10271,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-17 03:00:00,2024-01-17 05:51:00,2024-01-17 07:43:00,171,112,4,71.8,0,2024-01-17
10272,ms_han,Masters,llm_training,gpu-v100,2024-01-17 03:00:00,2024-01-17 06:13:00,2024-01-17 11:24:00,193,311,1,90.8,0,2024-01-17
10273,phd_park,PhD,cv_training,gpu-a100,2024-01-17 13:00:00,2024-01-17 14:53:00,2024-01-17 18:52:00,113,239,1,81.5,0,2024-01-17
10274,undergrad_lim,Undergrad,hyperparameter,gpu-v100,2024-01-17 05:00:00,2024-01-17 08:05:00,2024-01-17 08:36:00,185,31,1,47.2,0,2024-01-17
10275,phd_lee,PhD,llm_training,gpu-a100,2024-01-17 06:00:00,2024-01-17 09:16:00,2024-01-17 11:08:00,196,112,4,100.0,0,2024-01-17
10276,phd_lee,PhD,llm_training,gpu-v100,2024-01-17 17:00:00,2024-01-17 18:46:00,2024-01-17 20:52:00,106,126,1,81.4,0,2024-01-17
10277,visitor_chen,Visitor,inference_test,gpu-rtx,2024-01-17 01:00:00,2024-01-17 02:28:00,2024-01-17 09:52:00,88,444,1,13.0,0,2024-01-17
10278,prof_kim,PI,llm_training,gpu-a100,2024-01-17 16:00:00,2024-01-17 19:55:00,2024-01-17 22:25:00,235,150,4,97.8,0,2024-01-17
10279,ms_jung,Masters,nlp_finetuning,gpu-rtx,2024-01-17 11:00:00,2024-01-17 13:26:00,2024-01-17 19:48:00,146,382,1,48.9,0,2024-01-17
10280,undergrad_lim,Undergrad,llm_training,gpu-a100,2024-01-18 19:00:00,2024-01-18 19:48:00,2024-01-19 01:55:00,48,367,4,79.1,0,2024-01-18
10281,prof_kim,PI,nlp_finetuning,gpu-a100,2024-01-18 01:00:00,2024-01-18 01:20:00,2024-01-18 05:40:00,20,260,2,53.6,0,2024-01-18
10282,phd_lee,PhD,cv_training,gpu-a100,2024-01-18 13:00:00,2024-01-18 13:46:00,2024-01-18 21:17:00,46,451,2,87.8,0,2024-01-18
10283,phd_lee,PhD,cv_training,gpu-a100,2024-01-18 07:00:00,2024-01-18 10:44:00,2024-01-18 13:10:00,224,146,1,99.9,0,2024-01-18
10284,phd_lee,PhD,inference_test,gpu-a100,2024-01-18 06:00:00,2024-01-18 09:50:00,2024-01-18 17:46:00,230,476,4,5.0,0,2024-01-18
10285,phd_choi,PhD,llm_training,gpu-v100,2024-01-18 12:00:00,2024-01-18 14:57:00,2024-01-18 22:11:00,177,434,1,83.2,0,2024-01-18
10286,phd_lee,PhD,cv_training,gpu-a100,2024-01-18 13:00:00,2024-01-18 16:55:00,2024-01-18 23:47:00,235,412,1,57.0,0,2024-01-18
10287,phd_choi,PhD,cv_training,gpu-a100,2024-01-18 03:00:00,2024-01-18 06:51:00,2024-01-18 12:44:00,231,353,4,77.5,0,2024-01-18
10288,phd_lee,PhD,cv_training,gpu-a100,2024-01-18 12:00:00,2024-01-18 12:50:00,2024-01-18 16:43:00,50,233,2,59.1,0,2024-01-18
10289,phd_choi,PhD,hyperparameter,gpu-v100,2024-01-18 13:00:00,2024-01-18 15:26:00,2024-01-18 18:32:00,146,186,1,49.0,0,2024-01-18
10290,phd_lee,PhD,cv_training,gpu-a100,2024-01-18 06:00:00,2024-01-18 06:44:00,2024-01-18 12:53:00,44,369,4,97.3,0,2024-01-18
10291,phd_park,PhD,interactive,gpu-a100,2024-01-18 06:00:00,2024-01-18 09:55:00,2024-01-18 12:20:00,235,145,4,18.3,0,2024-01-18
10292,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-18 21:00:00,2024-01-18 23:23:00,2024-01-19 07:07:00,143,464,4,74.1,0,2024-01-18
10293,prof_kim,PI,cv_training,gpu-a100,2024-01-18 07:00:00,2024-01-18 08:34:00,2024-01-18 10:39:00,94,125,2,87.1,0,2024-01-18
10294,prof_kim,PI,inference_test,gpu-a100,2024-01-18 23:00:00,2024-01-19 02:44:00,2024-01-19 03:46:00,224,62,4,0.0,0,2024-01-18
10295,ms_han,Masters,nlp_finetuning,gpu-rtx,2024-01-18 22:00:00,2024-01-19 01:20:00,2024-01-19 08:06:00,200,406,1,34.0,0,2024-01-18
10296,undergrad_lim,Undergrad,interactive,gpu-a100,2024-01-18 15:00:00,2024-01-18 17:11:00,2024-01-18 20:58:00,131,227,1,26.1,1,2024-01-18
10297,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-18 20:00:00,2024-01-18 23:10:00,2024-01-19 02:49:00,190,219,4,39.8,0,2024-01-18
10298,phd_choi,PhD,llm_training,gpu-a100,2024-01-18 20:00:00,2024-01-18 23:55:00,2024-01-19 05:00:00,235,305,4,59.5,0,2024-01-18
10299,phd_choi,PhD,interactive,gpu-v100,2024-01-18 20:00:00,2024-01-18 23:33:00,2024-01-19 02:19:00,213,166,1,0.7,0,2024-01-18
10300,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-19 14:00:00,2024-01-19 16:40:00,2024-01-19 20:57:00,160,257,2,58.2,0,2024-01-19
10301,undergrad_lim,Undergrad,interactive,gpu-a100,2024-01-19 16:00:00,2024-01-19 19:02:00,2024-01-19 20:28:00,182,86,1,0.0,0,2024-01-19
10302,phd_choi,PhD,hyperparameter,gpu-a100,2024-01-19 17:00:00,2024-01-19 19:49:00,2024-01-19 22:25:00,169,156,4,40.1,0,2024-01-19
10303,ms_jung,Masters,cv_training,gpu-a100,2024-01-19 11:00:00,2024-01-19 13:54:00,2024-01-19 18:38:00,174,284,1,73.0,0,2024-01-19
10304,undergrad_oh,Undergrad,hyperparameter,gpu-a100,2024-01-19 22:00:00,2024-01-20 01:35:00,2024-01-20 08:19:00,215,404,1,48.7,0,2024-01-19
10305,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-19 11:00:00,2024-01-19 14:03:00,2024-01-19 21:33:00,183,450,2,47.1,0,2024-01-19
10306,prof_kim,PI,cv_training,gpu-a100,2024-01-19 05:00:00,2024-01-19 07:41:00,2024-01-19 15:36:00,161,475,1,84.6,0,2024-01-19
10307,phd_choi,PhD,nlp_finetuning,gpu-rtx,2024-01-19 04:00:00,2024-01-19 05:27:00,2024-01-19 09:46:00,87,259,1,76.8,0,2024-01-19
10308,ms_han,Masters,hyperparameter,gpu-rtx,2024-01-19 18:00:00,2024-01-19 20:29:00,2024-01-19 22:22:00,149,113,1,11.8,0,2024-01-19
10309,phd_park,PhD,cv_training,gpu-rtx,2024-01-19 08:00:00,2024-01-19 10:56:00,2024-01-19 15:08:00,176,252,1,68.5,0,2024-01-19
10310,prof_kim,PI,nlp_finetuning,gpu-a100,2024-01-19 04:00:00,2024-01-19 06:33:00,2024-01-19 14:24:00,153,471,4,83.7,1,2024-01-19
10311,phd_lee,PhD,llm_training,gpu-a100,2024-01-19 08:00:00,2024-01-19 10:45:00,2024-01-19 15:18:00,165,273,1,80.7,0,2024-01-19
10312,undergrad_oh,Undergrad,llm_training,gpu-a100,2024-01-19 18:00:00,2024-01-19 19:22:00,2024-01-19 20:24:00,82,62,2,84.9,0,2024-01-19
10313,prof_kim,PI,llm_training,gpu-a100,2024-01-19 12:00:00,2024-01-19 14:09:00,2024-01-19 14:50:00,129,41,4,96.9,1,2024-01-19
10314,phd_choi,PhD,llm_training,gpu-a100,2024-01-19 19:00:00,2024-01-19 21:02:00,2024-01-20 00:09:00,122,187,2,97.0,0,2024-01-19
10315,phd_lee,PhD,inference_test,gpu-a100,2024-01-19 11:00:00,2024-01-19 14:00:00,2024-01-19 19:46:00,180,346,4,15.1,0,2024-01-19
10316,ms_han,Masters,nlp_finetuning,gpu-a100,2024-01-19 08:00:00,2024-01-19 08:24:00,2024-01-19 13:14:00,24,290,1,69.0,0,2024-01-19
10317,visitor_wang,Visitor,llm_training,gpu-a100,2024-01-19 09:00:00,2024-01-19 09:33:00,2024-01-19 13:33:00,33,240,2,56.9,0,2024-01-19
10318,phd_lee,PhD,nlp_finetuning,gpu-v100,2024-01-19 14:00:00,2024-01-19 16:17:00,2024-01-19 22:09:00,137,352,1,46.1,0,2024-01-19
10319,ms_han,Masters,inference_test,gpu-a100,2024-01-19 18:00:00,2024-01-19 20:22:00,2024-01-20 03:45:00,142,443,4,22.4,0,2024-01-19
10320,prof_kim,PI,interactive,gpu-a100,2024-01-20 12:00:00,2024-01-20 13:19:00,2024-01-20 20:26:00,79,427,4,0.0,0,2024-01-20
10321,prof_kim,PI,cv_training,gpu-a100,2024-01-20 08:00:00,2024-01-20 09:19:00,2024-01-20 12:30:00,79,191,1,58.4,0,2024-01-20
10322,visitor_wang,Visitor,llm_training,gpu-a100,2024-01-20 20:00:00,2024-01-20 22:16:00,2024-01-21 05:38:00,136,442,2,60.6,0,2024-01-20
10323,prof_kim,PI,interactive,gpu-v100,2024-01-20 10:00:00,2024-01-20 10:48:00,2024-01-20 12:18:00,48,90,1,18.3,0,2024-01-20
10324,ms_jung,Masters,nlp_finetuning,gpu-a100,2024-01-20 14:00:00,2024-01-20 14:15:00,2024-01-20 18:08:00,15,233,2,46.5,0,2024-01-20
10325,phd_lee,PhD,cv_training,gpu-a100,2024-01-21 19:00:00,2024-01-21 22:55:00,2024-01-21 23:56:00,235,61,1,81.2,0,2024-01-21
10326,visitor_chen,Visitor,nlp_finetuning,gpu-a100,2024-01-21 17:00:00,2024-01-21 20:38:00,2024-01-21 23:17:00,218,159,1,48.8,0,2024-01-21
10327,undergrad_lim,Undergrad,llm_training,gpu-a100,2024-01-21 07:00:00,2024-01-21 07:05:00,2024-01-21 12:19:00,5,314,4,42.7,0,2024-01-21
10328,phd_lee,PhD,cv_training,gpu-rtx,2024-01-21 06:00:00,2024-01-21 09:48:00,2024-01-21 15:58:00,228,370,1,78.0,0,2024-01-21
