timestamp,gpu_id,gpu_model,gpu_util_pct,memory_util_pct,power_watt,temp_celsius,cost_per_hr,job_type,datacenter_region,hourly_cost
2024-01-07 01:00:00,gpu-v100-01,V100,15.9,5.0,94.3,41.1,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-02,V100,2.0,5.0,51.3,31.7,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-03,V100,2.0,5.0,49.0,36.2,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-04,V100,2.6,5.0,58.9,37.4,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-05,V100,2.0,5.0,46.5,31.0,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-06,V100,4.6,6.7,57.3,37.1,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-07,V100,2.8,5.0,48.3,32.5,1.43,idle,us-east-1,1.43
2024-01-07 01:00:00,gpu-v100-08,V100,2.0,18.4,47.9,34.3,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-a100-01,A100,2.0,5.0,72.0,34.4,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-02,A100,11.1,13.0,83.4,41.3,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-03,A100,15.0,16.3,101.1,39.4,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-04,A100,2.0,5.0,68.5,30.5,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-05,A100,6.9,12.0,101.8,33.9,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-06,A100,3.2,15.1,66.2,33.1,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-07,A100,5.5,5.0,82.6,35.7,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-a100-08,A100,5.6,5.0,77.9,35.6,2.1,idle,us-east-1,2.1
2024-01-07 02:00:00,gpu-v100-01,V100,2.0,10.2,42.0,29.3,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-02,V100,7.6,21.0,71.5,38.6,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-03,V100,7.5,13.6,67.1,36.3,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-04,V100,7.4,5.5,86.8,36.2,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-05,V100,4.7,6.8,57.8,33.2,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-06,V100,2.0,5.0,53.7,37.8,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-07,V100,2.0,10.0,57.7,33.4,1.43,idle,us-east-1,1.43
2024-01-07 02:00:00,gpu-v100-08,V100,2.0,8.4,38.2,33.5,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-a100-01,A100,6.8,15.0,89.4,32.5,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-02,A100,3.6,5.0,79.0,33.6,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-03,A100,2.0,7.2,57.9,33.7,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-04,A100,5.1,5.0,81.7,37.8,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-05,A100,2.8,5.0,77.0,34.1,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-06,A100,2.0,5.0,70.7,31.8,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-07,A100,2.5,5.0,70.9,31.5,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-a100-08,A100,2.0,5.0,71.3,30.4,2.1,idle,us-east-1,2.1
2024-01-07 03:00:00,gpu-v100-01,V100,4.9,17.2,51.5,37.6,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-02,V100,4.1,5.0,51.9,31.6,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-03,V100,2.4,5.0,51.7,34.0,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-04,V100,5.3,5.0,69.3,37.7,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-05,V100,37.5,27.5,138.6,53.6,1.43,inference,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-06,V100,2.0,10.6,45.8,29.6,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-07,V100,2.0,5.7,57.4,33.8,1.43,idle,us-east-1,1.43
2024-01-07 03:00:00,gpu-v100-08,V100,7.3,5.0,66.8,33.7,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-a100-01,A100,13.9,5.0,107.5,42.4,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-02,A100,5.0,7.1,80.6,40.6,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-03,A100,10.0,5.0,104.0,36.0,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-04,A100,2.0,5.0,61.0,32.6,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-05,A100,3.0,5.0,73.0,32.1,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-06,A100,2.0,5.0,62.2,34.2,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-07,A100,3.4,5.0,79.2,31.9,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-a100-08,A100,2.0,5.0,74.7,29.9,2.1,idle,us-east-1,2.1
2024-01-07 04:00:00,gpu-v100-01,V100,2.0,5.0,43.2,28.0,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-02,V100,2.8,5.0,50.8,31.9,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-03,V100,4.3,5.0,56.4,33.0,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-04,V100,7.7,9.4,69.0,38.3,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-05,V100,2.0,7.2,51.7,31.5,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-06,V100,2.0,5.0,51.4,32.5,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-07,V100,2.0,5.0,44.3,30.6,1.43,idle,us-east-1,1.43
2024-01-07 04:00:00,gpu-v100-08,V100,2.0,5.0,43.9,30.5,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-a100-01,A100,18.4,18.5,126.2,44.1,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-02,A100,3.9,5.0,81.0,31.4,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-03,A100,5.2,5.0,80.3,35.3,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-04,A100,2.0,5.0,64.6,30.4,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-05,A100,2.0,5.0,66.6,34.1,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-06,A100,2.0,7.2,76.1,32.0,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-07,A100,4.5,5.0,74.9,35.2,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-a100-08,A100,10.0,9.1,104.9,35.2,2.1,idle,us-east-1,2.1
2024-01-07 05:00:00,gpu-v100-01,V100,8.6,5.0,67.9,36.8,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-02,V100,2.0,5.0,50.3,33.5,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-03,V100,6.4,6.8,52.4,38.6,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-04,V100,4.8,8.4,57.6,29.4,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-05,V100,2.0,5.0,58.1,30.5,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-06,V100,2.0,10.3,51.7,33.9,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-07,V100,2.0,5.0,56.5,31.5,1.43,idle,us-east-1,1.43
2024-01-07 05:00:00,gpu-v100-08,V100,2.0,5.0,56.2,33.7,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-a100-01,A100,2.0,5.0,77.1,33.6,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-02,A100,9.5,13.1,96.5,36.5,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-03,A100,2.0,5.0,80.1,33.9,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-04,A100,5.4,20.6,66.2,33.4,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-05,A100,2.0,5.0,59.8,34.8,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-06,A100,2.0,12.3,71.8,34.5,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-07,A100,2.6,12.4,75.9,36.4,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-a100-08,A100,2.0,5.0,74.0,32.1,2.1,idle,us-east-1,2.1
2024-01-07 06:00:00,gpu-v100-01,V100,2.0,5.0,53.3,35.8,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-02,V100,5.7,17.3,68.4,36.9,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-03,V100,6.8,5.0,63.6,37.4,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-04,V100,0.0,5.0,41.7,36.1,1.43,maintenance,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-05,V100,4.3,5.0,49.8,39.6,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-06,V100,2.0,5.0,44.4,31.7,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-07,V100,2.0,5.0,60.7,32.5,1.43,idle,us-east-1,1.43
2024-01-07 06:00:00,gpu-v100-08,V100,2.0,5.0,50.7,37.1,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-a100-01,A100,2.0,11.8,64.9,32.5,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-02,A100,7.9,7.9,92.3,34.8,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-03,A100,2.0,5.0,64.3,32.8,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-04,A100,9.3,8.9,92.3,34.2,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-05,A100,2.9,11.3,81.4,35.3,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-06,A100,4.0,11.6,79.5,32.9,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-07,A100,2.0,5.3,69.7,34.4,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-a100-08,A100,2.0,6.6,81.9,35.0,2.1,idle,us-east-1,2.1
2024-01-07 07:00:00,gpu-v100-01,V100,11.8,6.3,70.0,36.0,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-02,V100,2.0,5.0,54.4,35.9,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-03,V100,2.0,5.0,44.4,33.9,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-04,V100,2.0,5.0,39.7,35.7,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-05,V100,8.2,5.0,66.1,40.9,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-06,V100,2.0,7.4,55.8,33.7,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-07,V100,2.0,5.0,59.8,33.2,1.43,idle,us-east-1,1.43
2024-01-07 07:00:00,gpu-v100-08,V100,2.2,21.6,37.5,38.3,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-a100-01,A100,4.8,5.0,90.8,31.0,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-02,A100,4.7,9.0,72.0,32.7,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-03,A100,9.5,5.0,85.0,35.3,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-04,A100,15.0,7.9,116.1,44.6,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-05,A100,5.8,10.2,91.0,38.2,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-06,A100,2.0,5.7,61.1,31.5,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-07,A100,3.5,6.2,87.7,32.4,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-a100-08,A100,2.0,5.0,61.9,35.3,2.1,idle,us-east-1,2.1
2024-01-07 08:00:00,gpu-v100-01,V100,2.0,6.5,59.0,30.7,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-02,V100,2.0,5.2,55.8,36.3,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-03,V100,10.0,5.5,69.4,40.6,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-04,V100,2.6,6.6,52.8,35.1,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-05,V100,2.0,5.0,58.1,32.6,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-06,V100,2.0,5.0,46.5,35.1,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-07,V100,2.8,5.0,36.0,31.3,1.43,idle,us-east-1,1.43
2024-01-07 08:00:00,gpu-v100-08,V100,25.0,17.9,110.5,45.2,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-a100-01,A100,9.6,12.2,85.9,36.7,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-02,A100,21.2,15.2,134.9,42.4,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-03,A100,4.5,5.0,66.1,34.6,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-04,A100,10.8,7.9,80.9,36.0,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-05,A100,3.7,16.8,68.1,32.0,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-06,A100,2.4,5.0,67.8,36.0,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-07,A100,2.0,6.5,62.6,32.3,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-a100-08,A100,2.0,5.0,70.3,34.2,2.1,idle,us-east-1,2.1
2024-01-07 09:00:00,gpu-v100-01,V100,6.0,5.6,66.2,30.8,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-02,V100,19.6,11.2,91.1,39.9,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-03,V100,10.3,10.2,78.9,36.7,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-04,V100,4.4,6.2,47.8,34.7,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-05,V100,3.0,14.8,66.1,36.8,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-06,V100,4.9,7.0,55.0,35.2,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-07,V100,2.0,7.1,58.3,32.9,1.43,idle,us-east-1,1.43
2024-01-07 09:00:00,gpu-v100-08,V100,2.0,5.0,53.9,33.1,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-a100-01,A100,21.5,18.5,130.3,46.0,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-02,A100,3.7,5.0,70.8,34.6,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-03,A100,2.9,10.1,66.6,37.4,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-04,A100,3.9,7.5,74.0,34.7,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-05,A100,7.3,5.0,90.1,36.3,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-06,A100,28.9,23.7,156.5,51.4,2.1,inference,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-07,A100,2.0,6.6,64.6,29.8,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-a100-08,A100,2.0,5.0,73.7,34.8,2.1,idle,us-east-1,2.1
2024-01-07 10:00:00,gpu-v100-01,V100,10.6,5.0,67.7,40.3,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-02,V100,3.3,5.0,56.2,33.3,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-03,V100,2.0,9.4,43.6,31.3,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-04,V100,10.5,12.2,64.9,37.7,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-05,V100,3.8,16.0,55.7,32.8,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-06,V100,7.6,5.0,71.2,35.3,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-07,V100,2.0,5.0,67.0,29.8,1.43,idle,us-east-1,1.43
2024-01-07 10:00:00,gpu-v100-08,V100,2.0,5.0,56.6,36.3,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-a100-01,A100,12.4,8.4,90.1,38.8,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-02,A100,9.2,7.7,98.4,34.1,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-03,A100,16.9,19.9,141.0,43.3,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-04,A100,10.1,9.6,86.4,35.4,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-05,A100,5.2,5.7,63.3,32.3,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-06,A100,4.7,7.0,82.3,33.8,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-07,A100,2.0,5.0,65.4,36.0,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-a100-08,A100,2.0,5.0,69.9,36.6,2.1,idle,us-east-1,2.1
2024-01-07 11:00:00,gpu-v100-01,V100,11.6,5.0,77.9,34.9,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-02,V100,2.0,5.0,43.9,31.6,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-03,V100,8.8,8.0,73.0,33.7,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-04,V100,3.9,15.9,74.0,33.4,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-05,V100,7.7,5.0,59.0,31.8,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-06,V100,2.0,5.0,58.0,32.1,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-07,V100,5.0,5.0,51.6,34.0,1.43,idle,us-east-1,1.43
2024-01-07 11:00:00,gpu-v100-08,V100,4.2,6.1,48.5,31.6,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-a100-01,A100,6.4,5.0,90.5,38.8,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-02,A100,13.0,15.4,111.2,40.0,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-03,A100,6.9,5.0,84.8,34.8,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-04,A100,2.0,5.0,72.2,31.3,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-05,A100,35.6,35.7,182.9,48.7,2.1,inference,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-06,A100,2.0,5.7,60.8,30.7,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-07,A100,2.0,5.0,59.5,32.5,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-a100-08,A100,2.0,5.0,69.0,34.4,2.1,idle,us-east-1,2.1
2024-01-07 12:00:00,gpu-v100-01,V100,5.1,6.3,63.4,33.1,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-02,V100,4.5,5.0,52.4,32.9,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-03,V100,6.5,5.0,59.5,33.8,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-04,V100,7.9,6.0,72.4,36.7,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-05,V100,2.0,5.0,46.7,38.7,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-06,V100,6.9,5.0,66.3,34.4,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-07,V100,2.0,5.0,46.2,37.0,1.43,idle,us-east-1,1.43
2024-01-07 12:00:00,gpu-v100-08,V100,2.0,7.0,43.1,31.5,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-a100-01,A100,23.9,21.3,139.2,39.5,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-02,A100,13.7,12.2,112.3,40.5,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-03,A100,11.0,5.0,90.6,38.6,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-04,A100,8.1,11.2,83.0,36.1,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-05,A100,2.0,6.0,51.3,33.5,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-06,A100,2.8,5.8,67.6,32.6,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-07,A100,7.3,12.3,90.6,35.0,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-a100-08,A100,2.0,5.0,79.9,34.3,2.1,idle,us-east-1,2.1
2024-01-07 13:00:00,gpu-v100-01,V100,5.7,5.0,76.2,38.6,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-02,V100,13.5,20.0,94.5,34.3,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-03,V100,2.0,5.0,46.2,31.5,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-04,V100,6.5,5.0,65.4,33.1,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-05,V100,6.4,5.0,62.9,34.8,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-06,V100,2.0,5.0,46.6,33.5,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-07,V100,2.0,5.0,51.4,32.7,1.43,idle,us-east-1,1.43
2024-01-07 13:00:00,gpu-v100-08,V100,2.0,8.6,54.9,32.7,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-a100-01,A100,45.4,45.3,211.3,57.2,2.1,inference,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-02,A100,15.2,8.3,120.5,33.8,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-03,A100,12.2,10.8,104.5,40.1,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-04,A100,12.1,5.2,93.0,40.0,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-05,A100,5.3,5.0,86.4,32.9,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-06,A100,6.1,5.0,73.0,37.7,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-07,A100,3.2,11.4,74.4,35.9,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-a100-08,A100,3.2,9.0,66.1,35.9,2.1,idle,us-east-1,2.1
2024-01-07 14:00:00,gpu-v100-01,V100,11.3,14.6,89.9,39.0,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-02,V100,9.8,12.5,73.7,37.9,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-03,V100,2.0,5.0,37.4,34.7,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-04,V100,9.7,10.0,80.4,39.7,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-05,V100,2.0,13.4,48.9,32.2,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-06,V100,2.0,5.0,42.5,33.6,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-07,V100,2.8,5.0,36.0,34.1,1.43,idle,us-east-1,1.43
2024-01-07 14:00:00,gpu-v100-08,V100,2.0,5.0,46.5,28.7,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-a100-01,A100,10.0,5.0,84.0,37.5,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-02,A100,8.3,8.3,81.4,36.8,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-03,A100,2.0,5.0,77.1,33.5,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-04,A100,8.8,5.0,104.1,36.8,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-05,A100,6.9,5.0,86.2,37.4,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-06,A100,6.7,14.0,75.3,33.4,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-07,A100,4.7,5.0,64.4,36.8,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-a100-08,A100,2.0,5.7,59.4,35.8,2.1,idle,us-east-1,2.1
2024-01-07 15:00:00,gpu-v100-01,V100,12.5,12.2,81.8,38.4,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-02,V100,2.0,5.0,52.6,34.1,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-03,V100,13.3,6.8,69.5,36.6,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-04,V100,3.0,5.0,56.7,35.3,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-05,V100,3.5,7.4,41.8,36.7,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-06,V100,4.3,7.9,55.1,29.7,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-07,V100,2.0,12.3,64.0,34.8,1.43,idle,us-east-1,1.43
2024-01-07 15:00:00,gpu-v100-08,V100,3.7,5.0,41.8,37.5,1.43,idle,us-east-1,1.43
2024-01-07 16:00:00,gpu-a100-01,A100,16.1,23.7,118.8,40.1,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-02,A100,13.7,20.4,112.0,40.6,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-03,A100,4.7,5.0,73.3,33.8,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-04,A100,14.0,9.8,94.3,37.9,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-05,A100,2.7,5.0,71.3,32.2,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-06,A100,4.0,9.5,69.5,32.1,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-07,A100,2.0,5.0,53.5,34.8,2.1,idle,us-east-1,2.1
2024-01-07 16:00:00,gpu-a100-08,A100,2.8,5.0,78.7,34.5,2.1,idle,us-east-1,2.1
